session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
C00798_E16,C00798,cheater,-4.03125,0.3804598476795511,0.24334211857584087,0,0.24334211857584087,0,0,Likely Legit
C00798_E16,C00798,cheater,-3.78125,0.6631045098352126,0.6631045098352126,1,0.6631045098352126,0,1,Likely Legit
C00798_E16,C00798,cheater,-3.53125,0.3776156001683572,0.2945401681313186,1,0.6631045098352126,0,2,Likely Legit
C00798_E16,C00798,cheater,-3.28125,0.3719423604449459,0.2901150411470578,1,0.6631045098352126,0,3,Likely Legit
C00798_E16,C00798,cheater,-3.03125,0.7471840736846956,0.7471840736846956,1,0.7471840736846956,0,4,Likely Legit
C00798_E16,C00798,cheater,-2.78125,0.7574090703975559,0.7574090703975559,1,0.7574090703975559,1,5,Suspicious
C00798_E16,C00798,cheater,-2.53125,0.6455020753827521,0.6455020753827521,1,0.7574090703975559,1,6,Suspicious
C00798_E16,C00798,cheater,-2.28125,0.7591320086452314,0.7591320086452314,1,0.7591320086452314,2,7,Suspicious
C00798_E16,C00798,cheater,-2.03125,0.3668372221920436,0.28613303330979406,1,0.7591320086452314,2,8,Suspicious
C00798_E16,C00798,cheater,-1.78125,0.7680492508626594,0.7680492508626594,1,0.7680492508626594,3,9,Suspicious
C00798_E16,C00798,cheater,-1.53125,0.7621885708319242,0.7621885708319242,1,0.7680492508626594,4,10,Suspicious
C00798_E16,C00798,cheater,-1.28125,0.7843963951256632,0.7843963951256632,1,0.7843963951256632,5,11,Suspicious
C00798_E16,C00798,cheater,-1.03125,0.8038986881432968,0.8038986881432968,1,0.8038986881432968,6,12,Suspicious
C00798_E16,C00798,cheater,-0.78125,0.8975726972661708,0.8975726972661708,1,0.8975726972661708,7,13,Suspicious
C00798_E16,C00798,cheater,-0.53125,0.9171475179734918,0.9171475179734918,1,0.9171475179734918,8,14,Suspicious
C00798_E16,C00798,cheater,-0.28125,0.9494338386739207,0.9494338386739207,1,0.9494338386739207,9,15,Suspicious
C00798_E16,C00798,cheater,-0.03125,0.9460137443118546,0.9460137443118546,1,0.9494338386739207,10,16,Suspicious
C00798_E16,C00798,cheater,0.21875,0.7747145214441187,0.7747145214441187,1,0.9494338386739207,11,17,Suspicious
C00798_E16,C00798,cheater,0.46875,0.8503134566404853,0.8503134566404853,1,0.9494338386739207,12,18,Suspicious
C00798_E16,C00798,cheater,0.71875,0.7056219185019693,0.7056219185019693,1,0.9494338386739207,12,19,Suspicious
C00798_E16,C00798,cheater,0.96875,0.6866529190024467,0.6866529190024467,1,0.9494338386739207,12,20,Suspicious
