session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L08205_E20,L08205,legit,-4.03125,0.5940048624104596,0.4870839871765768,0,0.4870839871765768,0,0,Likely Legit
L08205_E20,L08205,legit,-3.78125,0.5337945560689961,0.43771153597657675,0,0.4870839871765768,0,0,Likely Legit
L08205_E20,L08205,legit,-3.53125,0.6350335069378433,0.5207274756890315,0,0.5207274756890315,0,0,Likely Legit
L08205_E20,L08205,legit,-3.28125,0.536026485321955,0.43954171796400304,0,0.5207274756890315,0,0,Likely Legit
L08205_E20,L08205,legit,-3.03125,0.6991941140917415,0.573339173555228,0,0.573339173555228,0,0,Likely Legit
L08205_E20,L08205,legit,-2.78125,0.7503160825871975,0.6152591877215019,0,0.6152591877215019,0,0,Likely Legit
L08205_E20,L08205,legit,-2.53125,0.448437473028428,0.448437473028428,0,0.6152591877215019,0,0,Likely Legit
L08205_E20,L08205,legit,-2.28125,0.4133782013776084,0.4133782013776084,0,0.6152591877215019,0,0,Likely Legit
L08205_E20,L08205,legit,-2.03125,0.3441172111421935,0.3441172111421935,0,0.6152591877215019,0,0,Likely Legit
L08205_E20,L08205,legit,-1.78125,0.32719527887161476,0.32719527887161476,0,0.6152591877215019,0,0,Likely Legit
L08205_E20,L08205,legit,-1.53125,0.3977576568622708,0.3977576568622708,0,0.6152591877215019,0,0,Likely Legit
L08205_E20,L08205,legit,-1.28125,0.7550411206989304,0.7550411206989304,1,0.7550411206989304,1,1,Suspicious
L08205_E20,L08205,legit,-1.03125,0.6871677386444286,0.6871677386444286,1,0.7550411206989304,1,2,Suspicious
L08205_E20,L08205,legit,-0.78125,0.702820606730608,0.702820606730608,1,0.7550411206989304,1,3,Suspicious
L08205_E20,L08205,legit,-0.53125,0.8957028098770198,0.8957028098770198,1,0.8957028098770198,2,4,Suspicious
L08205_E20,L08205,legit,-0.28125,0.9578883391671483,0.9578883391671483,1,0.9578883391671483,3,5,Suspicious
L08205_E20,L08205,legit,-0.03125,0.6303266376869924,0.6303266376869924,1,0.9578883391671483,3,6,Suspicious
L08205_E20,L08205,legit,0.21875,0.6508858551219485,0.6508858551219485,1,0.9578883391671483,3,7,Suspicious
L08205_E20,L08205,legit,0.46875,0.5501488935007639,0.5501488935007639,1,0.9578883391671483,3,8,Suspicious
L08205_E20,L08205,legit,0.71875,0.3465940819383874,0.3465940819383874,1,0.9578883391671483,3,9,Suspicious
L08205_E20,L08205,legit,0.96875,0.40284492104572456,0.33033283525749413,1,0.9578883391671483,3,10,Suspicious
