session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L05808_E04,L05808,legit,-4.03125,0.3169780580940445,0.24724288531335473,0,0.24724288531335473,0,0,Likely Legit
L05808_E04,L05808,legit,-3.78125,0.3212194095301934,0.25055113943355084,0,0.25055113943355084,0,0,Likely Legit
L05808_E04,L05808,legit,-3.53125,0.33457968049813136,0.33457968049813136,0,0.33457968049813136,0,0,Likely Legit
L05808_E04,L05808,legit,-3.28125,0.33831232611846296,0.2638836143724011,0,0.33457968049813136,0,0,Likely Legit
L05808_E04,L05808,legit,-3.03125,0.4813982588829743,0.4813982588829743,1,0.4813982588829743,0,1,Likely Legit
L05808_E04,L05808,legit,-2.78125,0.3567769912407858,0.27828605316781296,1,0.4813982588829743,0,2,Likely Legit
L05808_E04,L05808,legit,-2.53125,0.4590447393449325,0.4590447393449325,1,0.4813982588829743,0,3,Likely Legit
L05808_E04,L05808,legit,-2.28125,0.32047466759930815,0.32047466759930815,1,0.4813982588829743,0,4,Likely Legit
L05808_E04,L05808,legit,-2.03125,0.3304913710492942,0.3304913710492942,1,0.4813982588829743,0,5,Likely Legit
L05808_E04,L05808,legit,-1.78125,0.3389250113534743,0.3389250113534743,1,0.4813982588829743,0,6,Likely Legit
L05808_E04,L05808,legit,-1.53125,0.33238837254911985,0.33238837254911985,1,0.4813982588829743,0,7,Likely Legit
L05808_E04,L05808,legit,-1.28125,0.3806199848741563,0.3806199848741563,1,0.4813982588829743,0,8,Likely Legit
L05808_E04,L05808,legit,-1.03125,0.8675508826034914,0.8675508826034914,1,0.8675508826034914,1,9,Suspicious
L05808_E04,L05808,legit,-0.78125,0.6601702429249483,0.6601702429249483,1,0.8675508826034914,1,10,Suspicious
L05808_E04,L05808,legit,-0.53125,0.9376510130548493,0.9376510130548493,1,0.9376510130548493,2,11,Suspicious
L05808_E04,L05808,legit,-0.28125,0.6218329181619118,0.6218329181619118,1,0.9376510130548493,2,12,Suspicious
L05808_E04,L05808,legit,-0.03125,0.4843727507060682,0.4843727507060682,1,0.9376510130548493,2,13,Suspicious
L05808_E04,L05808,legit,0.21875,0.22445077253341994,0.22445077253341994,1,0.9376510130548493,2,14,Suspicious
L05808_E04,L05808,legit,0.46875,0.3059671047380069,0.3059671047380069,1,0.9376510130548493,2,15,Suspicious
L05808_E04,L05808,legit,0.71875,0.34264977653095435,0.34264977653095435,1,0.9376510130548493,2,16,Suspicious
L05808_E04,L05808,legit,0.96875,0.7087939628780959,0.7087939628780959,1,0.9376510130548493,2,17,Suspicious
