session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L08436_E17,L08436,legit,-4.03125,0.48403570928064393,0.396909281610128,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-3.78125,0.4391327529534678,0.34252354730370493,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-3.53125,0.37125143665527094,0.37125143665527094,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-3.28125,0.3829357593061287,0.3829357593061287,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-3.03125,0.3176221343937935,0.2604501502029107,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-2.78125,0.31587834379747404,0.2590202419139287,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-2.53125,0.349317328279423,0.22342336316751896,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-2.28125,0.4002220197793312,0.32818205621905155,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-2.03125,0.34787107955725177,0.2224983424848182,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-1.78125,0.33592514929075473,0.2148577254863667,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-1.53125,0.3441219677921505,0.2684151348778774,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-1.28125,0.3581567716436605,0.2793622818820552,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-1.03125,0.3880687503650697,0.3026936252847544,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-0.78125,0.34962205839379595,0.34962205839379595,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-0.53125,0.33817819149123407,0.33817819149123407,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-0.28125,0.3765785331184248,0.3765785331184248,0,0.396909281610128,0,0,Likely Legit
L08436_E17,L08436,legit,-0.03125,0.7919852847762667,0.7919852847762667,1,0.7919852847762667,0,1,Likely Legit
L08436_E17,L08436,legit,0.21875,0.8885626199850118,0.8885626199850118,1,0.8885626199850118,1,2,Suspicious
L08436_E17,L08436,legit,0.46875,0.5021603820803722,0.5021603820803722,1,0.8885626199850118,1,3,Suspicious
L08436_E17,L08436,legit,0.71875,0.510376644378247,0.510376644378247,1,0.8885626199850118,1,4,Suspicious
L08436_E17,L08436,legit,0.96875,0.31115013631189453,0.31115013631189453,1,0.8885626199850118,1,5,Suspicious
