session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L08954_E29,L08954,legit,-4.03125,0.42782576635484004,0.2736373601605557,0,0.2736373601605557,0,0,Likely Legit
L08954_E29,L08954,legit,-3.78125,0.38541725658692066,0.24651287731299443,0,0.2736373601605557,0,0,Likely Legit
L08954_E29,L08954,legit,-3.53125,0.38022030506420734,0.243188907119067,0,0.2736373601605557,0,0,Likely Legit
L08954_E29,L08954,legit,-3.28125,0.33026104249256355,0.21123496277824363,0,0.2736373601605557,0,0,Likely Legit
L08954_E29,L08954,legit,-3.03125,0.355110721004291,0.2271288171543445,0,0.2736373601605557,0,0,Likely Legit
L08954_E29,L08954,legit,-2.78125,0.3384819154708092,0.21649303313512955,0,0.2736373601605557,0,0,Likely Legit
L08954_E29,L08954,legit,-2.53125,0.24866588529240782,0.20390602593977442,0,0.2736373601605557,0,0,Likely Legit
L08954_E29,L08954,legit,-2.28125,0.8095879410269871,0.6638621116421294,1,0.6638621116421294,0,1,Likely Legit
L08954_E29,L08954,legit,-2.03125,0.5202572006636283,0.4266109045441752,1,0.6638621116421294,0,2,Likely Legit
L08954_E29,L08954,legit,-1.78125,0.26024379907527906,0.21339991524172883,1,0.6638621116421294,0,3,Likely Legit
L08954_E29,L08954,legit,-1.53125,0.234636795156083,0.19240217202798804,1,0.6638621116421294,0,4,Likely Legit
L08954_E29,L08954,legit,-1.28125,0.42621066762670723,0.42621066762670723,1,0.6638621116421294,0,5,Likely Legit
L08954_E29,L08954,legit,-1.03125,0.8026930339927156,0.8026930339927156,1,0.8026930339927156,0,6,Likely Legit
L08954_E29,L08954,legit,-0.78125,0.7714772640901134,0.7714772640901134,1,0.8026930339927156,0,7,Likely Legit
L08954_E29,L08954,legit,-0.53125,0.9375951501522493,0.9375951501522493,1,0.9375951501522493,1,8,Suspicious
L08954_E29,L08954,legit,-0.28125,0.6996093972212666,0.6996093972212666,1,0.9375951501522493,1,9,Suspicious
L08954_E29,L08954,legit,-0.03125,0.8662118332898938,0.8662118332898938,1,0.9375951501522493,2,10,Suspicious
L08954_E29,L08954,legit,0.21875,0.3033787739231343,0.3033787739231343,1,0.9375951501522493,2,11,Suspicious
L08954_E29,L08954,legit,0.46875,0.7020919533820069,0.7020919533820069,1,0.9375951501522493,2,12,Suspicious
L08954_E29,L08954,legit,0.71875,0.4191259719563897,0.4191259719563897,1,0.9375951501522493,2,13,Suspicious
L08954_E29,L08954,legit,0.96875,0.5806680507464221,0.5806680507464221,1,0.9375951501522493,2,14,Suspicious
