session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
C00798_E17,C00798,cheater,-4.03125,0.7932072837395648,0.6504299726664431,0,0.6504299726664431,0,0,Likely Legit
C00798_E17,C00798,cheater,-3.78125,0.7602212395399442,0.6233814164227542,0,0.6504299726664431,0,0,Likely Legit
C00798_E17,C00798,cheater,-3.53125,0.7225584003922896,0.5924978883216774,0,0.6504299726664431,0,0,Likely Legit
C00798_E17,C00798,cheater,-3.28125,0.5432601111292115,0.44547329112595335,0,0.6504299726664431,0,0,Likely Legit
C00798_E17,C00798,cheater,-3.03125,0.7534212042185904,0.6178053874592441,0,0.6504299726664431,0,0,Likely Legit
C00798_E17,C00798,cheater,-2.78125,0.3702256927101481,0.30358506802232144,0,0.6504299726664431,0,0,Likely Legit
C00798_E17,C00798,cheater,-2.53125,0.8351823336789805,0.684849513616764,0,0.684849513616764,0,0,Likely Legit
C00798_E17,C00798,cheater,-2.28125,0.5585390350334408,0.4580020087274215,0,0.684849513616764,0,0,Likely Legit
C00798_E17,C00798,cheater,-2.03125,0.8427619374361693,0.6910647886976589,0,0.6910647886976589,0,0,Likely Legit
C00798_E17,C00798,cheater,-1.78125,0.6918156374741029,0.5672888227287644,0,0.6910647886976589,0,0,Likely Legit
C00798_E17,C00798,cheater,-1.53125,0.4736635877853975,0.38840414198402595,0,0.6910647886976589,0,0,Likely Legit
C00798_E17,C00798,cheater,-1.28125,0.5803573518688686,0.47589302853247223,0,0.6910647886976589,0,0,Likely Legit
C00798_E17,C00798,cheater,-1.03125,0.4995487780892205,0.389648046909592,0,0.6910647886976589,0,0,Likely Legit
C00798_E17,C00798,cheater,-0.78125,0.7438463479961923,0.7438463479961923,0,0.7438463479961923,0,0,Likely Legit
C00798_E17,C00798,cheater,-0.53125,0.854200938070219,0.854200938070219,1,0.854200938070219,1,1,Suspicious
C00798_E17,C00798,cheater,-0.28125,0.8912879108340883,0.8912879108340883,1,0.8912879108340883,2,2,Suspicious
C00798_E17,C00798,cheater,-0.03125,0.9029248781452894,0.9029248781452894,1,0.9029248781452894,3,3,Suspicious
C00798_E17,C00798,cheater,0.21875,0.9018517819767609,0.9018517819767609,1,0.9029248781452894,4,4,Suspicious
C00798_E17,C00798,cheater,0.46875,0.8518985293410848,0.8518985293410848,1,0.9029248781452894,5,5,Suspicious
C00798_E17,C00798,cheater,0.71875,0.46325204937789516,0.46325204937789516,1,0.9029248781452894,5,6,Suspicious
C00798_E17,C00798,cheater,0.96875,0.6936624317935032,0.6936624317935032,1,0.9029248781452894,5,7,Suspicious
