session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L09116_E28,L09116,legit,-4.03125,0.3634268575221311,0.2980100231681475,0,0.2980100231681475,0,0,Likely Legit
L09116_E28,L09116,legit,-3.78125,0.5459543307779494,0.4476825512379185,0,0.4476825512379185,0,0,Likely Legit
L09116_E28,L09116,legit,-3.53125,0.41839829296109154,0.34308660022809506,0,0.4476825512379185,0,0,Likely Legit
L09116_E28,L09116,legit,-3.28125,0.7878461172408951,0.646033816137534,1,0.646033816137534,0,1,Likely Legit
L09116_E28,L09116,legit,-3.03125,0.44139443350124014,0.2823158796673932,1,0.646033816137534,0,2,Likely Legit
L09116_E28,L09116,legit,-2.78125,0.48487895788793206,0.39760074546810426,1,0.646033816137534,0,3,Likely Legit
L09116_E28,L09116,legit,-2.53125,0.3716669914574076,0.2377182077361579,1,0.646033816137534,0,4,Likely Legit
L09116_E28,L09116,legit,-2.28125,0.3625970287362999,0.2319170595797374,1,0.646033816137534,0,5,Likely Legit
L09116_E28,L09116,legit,-2.03125,0.49022451706012454,0.4019841039893021,1,0.646033816137534,0,6,Likely Legit
L09116_E28,L09116,legit,-1.78125,0.5462356251511985,0.44791321262398276,1,0.646033816137534,0,7,Likely Legit
L09116_E28,L09116,legit,-1.53125,0.5300982838568954,0.4346805927626542,1,0.646033816137534,0,8,Likely Legit
L09116_E28,L09116,legit,-1.28125,0.8152551496493675,0.6685092227124814,1,0.6685092227124814,0,9,Likely Legit
L09116_E28,L09116,legit,-1.03125,0.6689801847480239,0.5485637514933795,1,0.6685092227124814,0,10,Likely Legit
L09116_E28,L09116,legit,-0.78125,0.4755130773852833,0.3899207234559323,1,0.6685092227124814,0,11,Likely Legit
L09116_E28,L09116,legit,-0.53125,0.6425987679436409,0.6425987679436409,1,0.6685092227124814,0,12,Likely Legit
L09116_E28,L09116,legit,-0.28125,0.5145179798870051,0.5145179798870051,1,0.6685092227124814,0,13,Likely Legit
L09116_E28,L09116,legit,-0.03125,0.6965112325473921,0.6965112325473921,1,0.6965112325473921,0,14,Likely Legit
L09116_E28,L09116,legit,0.21875,0.697021284042903,0.697021284042903,1,0.697021284042903,0,15,Likely Legit
L09116_E28,L09116,legit,0.46875,0.7101418090160325,0.7101418090160325,1,0.7101418090160325,0,16,Likely Legit
L09116_E28,L09116,legit,0.71875,0.9077934932281545,0.9077934932281545,1,0.9077934932281545,1,17,Suspicious
L09116_E28,L09116,legit,0.96875,0.8100221530696622,0.8100221530696622,1,0.9077934932281545,2,18,Suspicious
