session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L02774_E02,L02774,legit,-4.03125,0.2649339312431194,0.2649339312431194,0,0.2649339312431194,0,0,Likely Legit
L02774_E02,L02774,legit,-3.78125,0.6341859014639512,0.6341859014639512,1,0.6341859014639512,0,1,Likely Legit
L02774_E02,L02774,legit,-3.53125,0.3840036094872343,0.3840036094872343,1,0.6341859014639512,0,2,Likely Legit
L02774_E02,L02774,legit,-3.28125,0.29875810162370847,0.29875810162370847,1,0.6341859014639512,0,3,Likely Legit
L02774_E02,L02774,legit,-3.03125,0.8214929071170476,0.8214929071170476,1,0.8214929071170476,1,4,Suspicious
L02774_E02,L02774,legit,-2.78125,0.35717373479389847,0.35717373479389847,1,0.8214929071170476,1,5,Suspicious
L02774_E02,L02774,legit,-2.53125,0.8385844415881497,0.8385844415881497,1,0.8385844415881497,2,6,Suspicious
L02774_E02,L02774,legit,-2.28125,0.43270513226264185,0.43270513226264185,1,0.8385844415881497,2,7,Suspicious
L02774_E02,L02774,legit,-2.03125,0.8799786842015119,0.8799786842015119,1,0.8799786842015119,3,8,Suspicious
L02774_E02,L02774,legit,-1.78125,0.9000909960031501,0.9000909960031501,1,0.9000909960031501,4,9,Suspicious
L02774_E02,L02774,legit,-1.53125,0.9186513413815113,0.9186513413815113,1,0.9186513413815113,5,10,Suspicious
L02774_E02,L02774,legit,-1.28125,0.9322337093114111,0.9322337093114111,1,0.9322337093114111,6,11,Suspicious
L02774_E02,L02774,legit,-1.03125,0.5137687388042711,0.5137687388042711,1,0.9322337093114111,6,12,Suspicious
L02774_E02,L02774,legit,-0.78125,0.43687474825498884,0.43687474825498884,1,0.9322337093114111,6,13,Suspicious
L02774_E02,L02774,legit,-0.53125,0.3626718369896629,0.3626718369896629,1,0.9322337093114111,6,14,Suspicious
L02774_E02,L02774,legit,-0.28125,0.3289094157885082,0.3289094157885082,1,0.9322337093114111,6,15,Suspicious
L02774_E02,L02774,legit,-0.03125,0.24134845268873603,0.24134845268873603,1,0.9322337093114111,6,16,Suspicious
L02774_E02,L02774,legit,0.21875,0.2376936850847939,0.2376936850847939,1,0.9322337093114111,6,17,Suspicious
L02774_E02,L02774,legit,0.46875,0.2223435399057418,0.2223435399057418,1,0.9322337093114111,6,18,Suspicious
L02774_E02,L02774,legit,0.71875,0.2099539121854852,0.2099539121854852,1,0.9322337093114111,6,19,Suspicious
L02774_E02,L02774,legit,0.96875,0.26084092305100887,0.26084092305100887,1,0.9322337093114111,6,20,Suspicious
