session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L08954_E26,L08954,legit,-4.03125,0.4246561459745723,0.2716100709653364,0,0.2716100709653364,0,0,Likely Legit
L08954_E26,L08954,legit,-3.78125,0.39714818409995223,0.2540159785503294,0,0.2716100709653364,0,0,Likely Legit
L08954_E26,L08954,legit,-3.53125,0.38258419055591597,0.24470084827956384,0,0.2716100709653364,0,0,Likely Legit
L08954_E26,L08954,legit,-3.28125,0.3919774393893582,0.25070877023343346,0,0.2716100709653364,0,0,Likely Legit
L08954_E26,L08954,legit,-3.03125,0.6124859784309719,0.5022385023133968,1,0.5022385023133968,0,1,Likely Legit
L08954_E26,L08954,legit,-2.78125,0.3320099311407508,0.21235355195762418,0,0.5022385023133968,0,1,Likely Legit
L08954_E26,L08954,legit,-2.53125,0.34037203567556756,0.217701954018093,0,0.5022385023133968,0,1,Likely Legit
L08954_E26,L08954,legit,-2.28125,0.25540646093528463,0.20943329796693338,0,0.5022385023133968,0,1,Likely Legit
L08954_E26,L08954,legit,-2.03125,0.23856193814651272,0.19562078928014043,0,0.5022385023133968,0,1,Likely Legit
L08954_E26,L08954,legit,-1.78125,0.6615087843436623,0.5424372031618031,1,0.5424372031618031,0,2,Likely Legit
L08954_E26,L08954,legit,-1.53125,0.5452510750320115,0.4471058815262494,1,0.5424372031618031,0,3,Likely Legit
L08954_E26,L08954,legit,-1.28125,0.8270524405652749,0.8270524405652749,1,0.8270524405652749,0,4,Likely Legit
L08954_E26,L08954,legit,-1.03125,0.5700050015990316,0.5700050015990316,1,0.8270524405652749,0,5,Likely Legit
L08954_E26,L08954,legit,-0.78125,0.7504968356948821,0.7504968356948821,1,0.8270524405652749,0,6,Likely Legit
L08954_E26,L08954,legit,-0.53125,0.9115614030848231,0.9115614030848231,1,0.9115614030848231,1,7,Suspicious
L08954_E26,L08954,legit,-0.28125,0.8870336508244557,0.8870336508244557,1,0.9115614030848231,2,8,Suspicious
L08954_E26,L08954,legit,-0.03125,0.9423750559190233,0.9423750559190233,1,0.9423750559190233,3,9,Suspicious
L08954_E26,L08954,legit,0.21875,0.9222267432124666,0.9222267432124666,1,0.9423750559190233,4,10,Suspicious
L08954_E26,L08954,legit,0.46875,0.27602402050414593,0.27602402050414593,1,0.9423750559190233,4,11,Suspicious
L08954_E26,L08954,legit,0.71875,0.4995817591386867,0.4995817591386867,1,0.9423750559190233,4,12,Suspicious
L08954_E26,L08954,legit,0.96875,0.22092162207984894,0.22092162207984894,1,0.9423750559190233,4,13,Suspicious
