session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L08205_E18,L08205,legit,-4.03125,0.4935887952615357,0.4047428121144593,0,0.4047428121144593,0,0,Likely Legit
L08205_E18,L08205,legit,-3.78125,0.7901143573731414,0.647893773045976,1,0.647893773045976,0,1,Likely Legit
L08205_E18,L08205,legit,-3.53125,0.5307473181870271,0.43521280091336223,1,0.647893773045976,0,2,Likely Legit
L08205_E18,L08205,legit,-3.28125,0.7915663229667265,0.6490843848327157,1,0.6490843848327157,0,3,Likely Legit
L08205_E18,L08205,legit,-3.03125,0.7763460697031813,0.6366037771566087,1,0.6490843848327157,0,4,Likely Legit
L08205_E18,L08205,legit,-2.78125,0.5517271423625002,0.4524162567372501,1,0.6490843848327157,0,5,Likely Legit
L08205_E18,L08205,legit,-2.53125,0.622821681297744,0.51071377866415,1,0.6490843848327157,0,6,Likely Legit
L08205_E18,L08205,legit,-2.28125,0.8553472559620533,0.8553472559620533,1,0.8553472559620533,1,7,Suspicious
L08205_E18,L08205,legit,-2.03125,0.36347935275771687,0.36347935275771687,1,0.8553472559620533,1,8,Suspicious
L08205_E18,L08205,legit,-1.78125,0.3687497607670138,0.3687497607670138,1,0.8553472559620533,1,9,Suspicious
L08205_E18,L08205,legit,-1.53125,0.33503736124439365,0.33503736124439365,1,0.8553472559620533,1,10,Suspicious
L08205_E18,L08205,legit,-1.28125,0.38749704108547844,0.38749704108547844,1,0.8553472559620533,1,11,Suspicious
L08205_E18,L08205,legit,-1.03125,0.433207852878259,0.433207852878259,1,0.8553472559620533,1,12,Suspicious
L08205_E18,L08205,legit,-0.78125,0.534484971572733,0.534484971572733,1,0.8553472559620533,1,13,Suspicious
L08205_E18,L08205,legit,-0.53125,0.6550163013111997,0.6550163013111997,1,0.8553472559620533,1,14,Suspicious
L08205_E18,L08205,legit,-0.28125,0.609251304396582,0.609251304396582,1,0.8553472559620533,1,15,Suspicious
L08205_E18,L08205,legit,-0.03125,0.9504668255441732,0.9504668255441732,1,0.9504668255441732,2,16,Suspicious
L08205_E18,L08205,legit,0.21875,0.6853606799975754,0.6853606799975754,1,0.9504668255441732,2,17,Suspicious
L08205_E18,L08205,legit,0.46875,0.6463458780333547,0.6463458780333547,1,0.9504668255441732,2,18,Suspicious
L08205_E18,L08205,legit,0.71875,0.624748415086477,0.624748415086477,1,0.9504668255441732,2,19,Suspicious
L08205_E18,L08205,legit,0.96875,0.6223180607267076,0.6223180607267076,1,0.9504668255441732,2,20,Suspicious
