session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L09116_E24,L09116,legit,-4.03125,0.37282630841763703,0.23845970686392062,0,0.23845970686392062,0,0,Likely Legit
L09116_E24,L09116,legit,-3.78125,0.36117133059624207,0.2310051830493564,0,0.23845970686392062,0,0,Likely Legit
L09116_E24,L09116,legit,-3.53125,0.38616722183830193,0.2469925550877779,0,0.2469925550877779,0,0,Likely Legit
L09116_E24,L09116,legit,-3.28125,0.5540994803716774,0.4543615739047755,0,0.4543615739047755,0,0,Likely Legit
L09116_E24,L09116,legit,-3.03125,0.6104734925095412,0.5005882638578237,1,0.5005882638578237,0,1,Likely Legit
L09116_E24,L09116,legit,-2.78125,0.6173306655496373,0.5062111457507026,1,0.5062111457507026,0,2,Likely Legit
L09116_E24,L09116,legit,-2.53125,0.6690861731169029,0.5486506619558603,1,0.5486506619558603,0,3,Likely Legit
L09116_E24,L09116,legit,-2.28125,0.7315077006988951,0.5998363145730939,1,0.5998363145730939,0,4,Likely Legit
L09116_E24,L09116,legit,-2.03125,0.7499435008171427,0.6149536706700569,1,0.6149536706700569,0,5,Likely Legit
L09116_E24,L09116,legit,-1.78125,0.6126029756241557,0.5023344400118076,1,0.6149536706700569,0,6,Likely Legit
L09116_E24,L09116,legit,-1.53125,0.8073058155736347,0.6619907687703804,1,0.6619907687703804,0,7,Likely Legit
L09116_E24,L09116,legit,-1.28125,0.845270162690112,0.6931215334058918,1,0.6931215334058918,0,8,Likely Legit
L09116_E24,L09116,legit,-1.03125,0.821536292107536,0.6736597595281795,1,0.6931215334058918,0,9,Likely Legit
L09116_E24,L09116,legit,-0.78125,0.8725979272778674,0.7155303003678513,1,0.7155303003678513,0,10,Likely Legit
L09116_E24,L09116,legit,-0.53125,0.760538727952073,0.760538727952073,1,0.760538727952073,1,11,Suspicious
L09116_E24,L09116,legit,-0.28125,0.7648653448427479,0.7648653448427479,1,0.7648653448427479,2,12,Suspicious
L09116_E24,L09116,legit,-0.03125,0.7951906697140663,0.7951906697140663,1,0.7951906697140663,3,13,Suspicious
L09116_E24,L09116,legit,0.21875,0.8126078072784542,0.8126078072784542,1,0.8126078072784542,4,14,Suspicious
L09116_E24,L09116,legit,0.46875,0.472438262864461,0.472438262864461,1,0.8126078072784542,4,15,Suspicious
L09116_E24,L09116,legit,0.71875,0.9276195848271692,0.9276195848271692,1,0.9276195848271692,5,16,Suspicious
L09116_E24,L09116,legit,0.96875,0.6288122771492114,0.6288122771492114,1,0.9276195848271692,5,17,Suspicious
