session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
C00885_E04,C00885,cheater,-4.03125,0.6794908168305229,0.6794908168305229,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-3.78125,0.6698926171439804,0.6698926171439804,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-3.53125,0.5689629726950122,0.5689629726950122,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-3.28125,0.47071775187055925,0.3671598464590362,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-3.03125,0.5149572442096689,0.5149572442096689,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-2.78125,0.43821790748176975,0.34180996783578044,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-2.53125,0.4046436206824589,0.31562202413231794,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-2.28125,0.4618656814832695,0.3602552315569502,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-2.03125,0.44795299168521446,0.44795299168521446,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-1.78125,0.5318113443648098,0.5318113443648098,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-1.53125,0.4457248238209301,0.4457248238209301,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-1.28125,0.592280431164766,0.592280431164766,0,0.6794908168305229,0,0,Likely Legit
C00885_E04,C00885,cheater,-1.03125,0.7175355809069192,0.7175355809069192,0,0.7175355809069192,0,0,Likely Legit
C00885_E04,C00885,cheater,-0.78125,0.7430497023081539,0.7430497023081539,0,0.7430497023081539,0,0,Likely Legit
C00885_E04,C00885,cheater,-0.53125,0.6350659197064293,0.6350659197064293,0,0.7430497023081539,0,0,Likely Legit
C00885_E04,C00885,cheater,-0.28125,0.6764696367300425,0.6764696367300425,0,0.7430497023081539,0,0,Likely Legit
C00885_E04,C00885,cheater,-0.03125,0.8587657531663286,0.8587657531663286,1,0.8587657531663286,1,1,Suspicious
C00885_E04,C00885,cheater,0.21875,0.9369838998267673,0.9369838998267673,1,0.9369838998267673,2,2,Suspicious
C00885_E04,C00885,cheater,0.46875,0.8732503069170703,0.8732503069170703,1,0.9369838998267673,3,3,Suspicious
C00885_E04,C00885,cheater,0.71875,0.8831403420568043,0.8831403420568043,1,0.9369838998267673,4,4,Suspicious
C00885_E04,C00885,cheater,0.96875,0.6539474595212551,0.6539474595212551,1,0.9369838998267673,4,5,Suspicious
