session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L06116_E02,L06116,legit,-4.03125,0.5154225964456329,0.5154225964456329,0,0.5154225964456329,0,0,Likely Legit
L06116_E02,L06116,legit,-3.78125,0.6449144740141648,0.6449144740141648,0,0.6449144740141648,0,0,Likely Legit
L06116_E02,L06116,legit,-3.53125,0.647730952532564,0.647730952532564,1,0.647730952532564,0,1,Likely Legit
L06116_E02,L06116,legit,-3.28125,0.5123131777384943,0.5123131777384943,1,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-3.03125,0.4320990939450796,0.4320990939450796,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-2.78125,0.36533770354487655,0.36533770354487655,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-2.53125,0.3485634762203317,0.3485634762203317,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-2.28125,0.28192087217495554,0.28192087217495554,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-2.03125,0.4768676426262273,0.4768676426262273,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-1.78125,0.51719965934708,0.51719965934708,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-1.53125,0.4725591988966323,0.4725591988966323,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-1.28125,0.32625278911307587,0.32625278911307587,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-1.03125,0.2835752788081192,0.2835752788081192,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-0.78125,0.29490471675537505,0.29490471675537505,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-0.53125,0.2871450244166414,0.2871450244166414,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-0.28125,0.27494979033262085,0.27494979033262085,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,-0.03125,0.3193749642656005,0.3193749642656005,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,0.21875,0.31067824571903335,0.31067824571903335,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,0.46875,0.4566083932453014,0.4566083932453014,0,0.647730952532564,0,2,Likely Legit
L06116_E02,L06116,legit,0.71875,0.8760508834200099,0.8760508834200099,1,0.8760508834200099,1,3,Suspicious
L06116_E02,L06116,legit,0.96875,0.8874466499814843,0.8874466499814843,1,0.8874466499814843,2,4,Suspicious
