session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
L08205_E08,L08205,legit,-4.03125,0.38287064868637466,0.29863910597537224,0,0.29863910597537224,0,0,Likely Legit
L08205_E08,L08205,legit,-3.78125,0.38489197862351415,0.30021574332634104,0,0.30021574332634104,0,0,Likely Legit
L08205_E08,L08205,legit,-3.53125,0.4164563237462998,0.32483593252211385,0,0.32483593252211385,0,0,Likely Legit
L08205_E08,L08205,legit,-3.28125,0.48762073882448537,0.48762073882448537,0,0.48762073882448537,0,0,Likely Legit
L08205_E08,L08205,legit,-3.03125,0.48788660822492513,0.48788660822492513,1,0.48788660822492513,0,1,Likely Legit
L08205_E08,L08205,legit,-2.78125,0.745791444767865,0.745791444767865,1,0.745791444767865,0,2,Likely Legit
L08205_E08,L08205,legit,-2.53125,0.6948064259929694,0.6948064259929694,1,0.745791444767865,0,3,Likely Legit
L08205_E08,L08205,legit,-2.28125,0.9245492902104154,0.9245492902104154,1,0.9245492902104154,1,4,Suspicious
L08205_E08,L08205,legit,-2.03125,0.5070747708953489,0.5070747708953489,1,0.9245492902104154,1,5,Suspicious
L08205_E08,L08205,legit,-1.78125,0.4365064997919666,0.4365064997919666,1,0.9245492902104154,1,6,Suspicious
L08205_E08,L08205,legit,-1.53125,0.5076175544045615,0.5076175544045615,1,0.9245492902104154,1,7,Suspicious
L08205_E08,L08205,legit,-1.28125,0.34404205139522925,0.34404205139522925,1,0.9245492902104154,1,8,Suspicious
L08205_E08,L08205,legit,-1.03125,0.3826055526175421,0.3826055526175421,1,0.9245492902104154,1,9,Suspicious
L08205_E08,L08205,legit,-0.78125,0.43505520852033214,0.43505520852033214,1,0.9245492902104154,1,10,Suspicious
L08205_E08,L08205,legit,-0.53125,0.3450432944192375,0.3450432944192375,1,0.9245492902104154,1,11,Suspicious
L08205_E08,L08205,legit,-0.28125,0.36794179025100704,0.36794179025100704,1,0.9245492902104154,1,12,Suspicious
L08205_E08,L08205,legit,-0.03125,0.4243413811055325,0.4243413811055325,1,0.9245492902104154,1,13,Suspicious
L08205_E08,L08205,legit,0.21875,0.4304179988342978,0.4304179988342978,1,0.9245492902104154,1,14,Suspicious
L08205_E08,L08205,legit,0.46875,0.7004385417445858,0.7004385417445858,1,0.9245492902104154,1,15,Suspicious
L08205_E08,L08205,legit,0.71875,0.4794008584839408,0.4794008584839408,1,0.9245492902104154,1,16,Suspicious
L08205_E08,L08205,legit,0.96875,0.4973058424596114,0.4973058424596114,1,0.9245492902104154,1,17,Suspicious
