session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
C00103_E27,C00103,cheater,-4.03125,0.3263534605771569,0.3263534605771569,0,0.3263534605771569,0,0,Likely Legit
C00103_E27,C00103,cheater,-3.78125,0.44010322433485016,0.44010322433485016,0,0.44010322433485016,0,0,Likely Legit
C00103_E27,C00103,cheater,-3.53125,0.6630552898107974,0.6630552898107974,1,0.6630552898107974,0,1,Likely Legit
C00103_E27,C00103,cheater,-3.28125,0.47274642339476924,0.47274642339476924,1,0.6630552898107974,0,2,Likely Legit
C00103_E27,C00103,cheater,-3.03125,0.28448849920516733,0.22190102938003053,1,0.6630552898107974,0,3,Likely Legit
C00103_E27,C00103,cheater,-2.78125,0.30200967523668143,0.23556754668461152,1,0.6630552898107974,0,4,Likely Legit
C00103_E27,C00103,cheater,-2.53125,0.3148002732027114,0.24554421309811492,1,0.6630552898107974,0,5,Likely Legit
C00103_E27,C00103,cheater,-2.28125,0.38005476490391576,0.2964427166250543,0,0.6630552898107974,0,5,Likely Legit
C00103_E27,C00103,cheater,-2.03125,0.41298563098474195,0.41298563098474195,1,0.6630552898107974,0,6,Likely Legit
C00103_E27,C00103,cheater,-1.78125,0.40108304800091155,0.40108304800091155,1,0.6630552898107974,0,7,Likely Legit
C00103_E27,C00103,cheater,-1.53125,0.43658712321419985,0.43658712321419985,1,0.6630552898107974,0,8,Likely Legit
C00103_E27,C00103,cheater,-1.28125,0.7010252414167893,0.7010252414167893,1,0.7010252414167893,0,9,Likely Legit
C00103_E27,C00103,cheater,-1.03125,0.7588685277871736,0.7588685277871736,1,0.7588685277871736,1,10,Suspicious
C00103_E27,C00103,cheater,-0.78125,0.7922079896497017,0.7922079896497017,1,0.7922079896497017,2,11,Suspicious
C00103_E27,C00103,cheater,-0.53125,0.46996202444013996,0.46996202444013996,1,0.7922079896497017,2,12,Suspicious
C00103_E27,C00103,cheater,-0.28125,0.45272146731369234,0.45272146731369234,1,0.7922079896497017,2,13,Suspicious
C00103_E27,C00103,cheater,-0.03125,0.8371273123577418,0.8371273123577418,1,0.8371273123577418,3,14,Suspicious
C00103_E27,C00103,cheater,0.21875,0.8615312949516942,0.8615312949516942,1,0.8615312949516942,4,15,Suspicious
C00103_E27,C00103,cheater,0.46875,0.8823660600928371,0.8823660600928371,1,0.8823660600928371,5,16,Suspicious
C00103_E27,C00103,cheater,0.71875,0.8399294304906691,0.8399294304906691,1,0.8823660600928371,6,17,Suspicious
C00103_E27,C00103,cheater,0.96875,0.8335295378295849,0.8335295378295849,1,0.8823660600928371,7,18,Suspicious
