session_id,player_id,source_label,t_end_s,raw_score,gated_score,change_detected,running_peak_score,running_high_count,running_change_count,running_verdict
C00798_E20,C00798,cheater,-4.03125,0.7397678730889752,0.6066096559329596,0,0.6066096559329596,0,0,Likely Legit
C00798_E20,C00798,cheater,-3.78125,0.7465542454548847,0.6121744812730054,0,0.6121744812730054,0,0,Likely Legit
C00798_E20,C00798,cheater,-3.53125,0.7979305518263147,0.654303052497578,0,0.654303052497578,0,0,Likely Legit
C00798_E20,C00798,cheater,-3.28125,0.8481143852968684,0.695453795943432,0,0.695453795943432,0,0,Likely Legit
C00798_E20,C00798,cheater,-3.03125,0.7945416966464465,0.6515241912500861,0,0.695453795943432,0,0,Likely Legit
C00798_E20,C00798,cheater,-2.78125,0.7978765212614805,0.6542587474344139,0,0.695453795943432,0,0,Likely Legit
C00798_E20,C00798,cheater,-2.53125,0.9008064270542021,0.7386612701844457,1,0.7386612701844457,0,1,Likely Legit
C00798_E20,C00798,cheater,-2.28125,0.880954520191893,0.7223827065573523,1,0.7386612701844457,0,2,Likely Legit
C00798_E20,C00798,cheater,-2.03125,0.851355432008343,0.6981114542468412,1,0.7386612701844457,0,3,Likely Legit
C00798_E20,C00798,cheater,-1.78125,0.7875493368382397,0.6457904562073565,1,0.7386612701844457,0,4,Likely Legit
C00798_E20,C00798,cheater,-1.53125,0.7638357985167531,0.6263453547837375,1,0.7386612701844457,0,5,Likely Legit
C00798_E20,C00798,cheater,-1.28125,0.8287437611261743,0.8287437611261743,1,0.8287437611261743,0,6,Likely Legit
C00798_E20,C00798,cheater,-1.03125,0.8407283019127321,0.8407283019127321,1,0.8407283019127321,0,7,Likely Legit
C00798_E20,C00798,cheater,-0.78125,0.8031784145187109,0.8031784145187109,1,0.8407283019127321,0,8,Likely Legit
C00798_E20,C00798,cheater,-0.53125,0.7545546267559026,0.7545546267559026,1,0.8407283019127321,0,9,Likely Legit
C00798_E20,C00798,cheater,-0.28125,0.8426425590565512,0.8426425590565512,1,0.8426425590565512,0,10,Likely Legit
C00798_E20,C00798,cheater,-0.03125,0.8610586128686131,0.8610586128686131,1,0.8610586128686131,1,11,Suspicious
C00798_E20,C00798,cheater,0.21875,0.913905076182268,0.913905076182268,1,0.913905076182268,2,12,Suspicious
C00798_E20,C00798,cheater,0.46875,0.8933412849279057,0.8933412849279057,1,0.913905076182268,3,13,Suspicious
C00798_E20,C00798,cheater,0.71875,0.9146214432801595,0.9146214432801595,1,0.9146214432801595,4,14,Suspicious
C00798_E20,C00798,cheater,0.96875,0.88302597448104,0.88302597448104,1,0.9146214432801595,5,15,Suspicious
