session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_speed_sq,angular_acceleration,angular_jerk,target_error,target_error_sq,target_error_delta,target_error_improvement,error_speed_ratio,error_improvement_ratio,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,lock_strength,heading_change,curvature,view_straightness,stability_score,settling_ratio,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,micro_to_speed_ratio,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,fire_alignment_strength,fire_stability_synergy,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,snap_power,aim_tension,aim_efficiency,label_cheat
L06116_E01,L06116,6116,legit,test,1,0,-5.0,-0.10999999940395355,-0.054999999701976776,-0.35752416951936644,-0.007935365005839743,0.8980000019073486,-0.2199999988079071,-0.10999999940395355,-0.054999999701976776,0.12298373809608824,0.015124999836087227,0.0,0.0,0.9245561112777727,0.8548040029010773,0.0,0.0,2.478810781395483,0.0,1.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5172328929940053,1.8947388463555408,0.0,0.0,1.0,0.08,0.3587705573647096,0.5,1.0,1.0,0.0,1.101026590484425,0.5196003349240199,0.26875438443340494,1000.0,1000.0,0.0,0.0,10031.25,0.0,0.0,0.11370536664452342,0.0,0
L06116_E01,L06116,6116,legit,test,1,1,-4.96875,-0.16499999910593033,-0.10999999940395355,-0.36545953237527673,-0.015870727861750002,0.953000009059906,-0.16500000655651093,-0.054999999701976776,-0.054999999701976776,0.07778174550905174,0.006049999934434891,-0.0452019925870365,-0.0452019925870365,0.9671783803579511,0.9354340194318296,0.04262226908017841,0.0,2.950677984998534,0.0,1.0,0.0,62.5,0.0,0.0,0.0,0.3217506089421027,4.136582521211991,0.5,0.515832502530754,2.2645910513064162,0.0,0.0,1.0,0.08,0.4499899569043595,0.5,0.0,0.0,31.25,0.968903399626294,0.0,0.0,1000.0,1000.0,0.0,0.0,10062.5,0.0,0.0,0.075228822642859,0.0,0
L06116_E01,L06116,6116,legit,test,1,2,-4.9375,-0.16499999910593033,-0.10999999940395355,-0.36545953237527673,-0.015870727861750002,0.953000009059906,-0.16500000655651093,0.0,0.0,0.0,0.0,-0.07778174550905174,-0.032579752922015245,0.9671783803579511,0.9354340194318296,0.0,0.0,3.8687135214318045,0.0,1.0,0.0,93.75,0.0,0.0,0.0,2.356194399283245,23561.94399283245,1.0,0.0,0.0,0.0,0.0,0.5283208335737187,1.0480731633000158,10.480731633000158,0.5,0.0,0.0,62.5,0.8526349916711388,0.0,0.0,1000.0,1000.0,0.0,0.0,10093.75,0.0,0.0,0.0,0.0,0
L06116_E01,L06116,6116,legit,test,1,3,-4.90625,-0.2199999988079071,-0.10999999940395355,-0.37339489523118696,-0.015870727861750002,1.0080000162124634,-0.16500000655651093,-0.054999999701976776,0.0,0.054999999701976776,0.0030249999672174455,0.054999999701976776,0.13278174521102853,1.0214152117762763,1.0432890348479753,0.05423683141832514,0.0,3.3489023369650064,0.0,1.0,0.0,125.0,0.0,0.0,0.0,3.141592653589793,57.11986673841527,0.9262096826685895,0.0,0.0,0.0,0.0,0.6666666666666667,1.345297984399228,8.679341851521764,0.5683309023922237,0.0,0.0,93.75,0.7503187926706021,0.0,0.0,1000.0,1000.0,0.0,0.0,10125.0,0.0,0.0,0.05617783634328974,0.0,0
L06116_E01,L06116,6116,legit,test,1,4,-4.875,-0.2199999988079071,-0.10999999940395355,-0.37339489523118696,-0.015870727861750002,1.0080000162124634,-0.16500000655651093,0.0,0.0,0.0,0.0,-0.054999999701976776,-0.10999999940395355,1.0214152117762763,1.0432890348479753,0.0,0.0,4.085660847105105,0.0,1.0,0.0,156.25,0.0,0.0,0.0,3.141592653589793,31415.92653589793,0.9262096826685895,0.0,0.0,0.0,0.0,0.6406426982957876,1.3815789119138597,13.815789119138596,0.5888757492187136,0.0,0.0,125.0,0.6602805375501298,0.0,0.0,1000.0,1000.0,0.0,0.0,10156.25,0.0,0.0,0.0,0.0,0
L06116_E01,L06116,6116,legit,test,1,5,-4.84375,-0.2199999988079071,-0.10999999940395355,-0.37339489523118696,-0.015870727861750002,1.0080000162124634,-0.16500000655651093,0.0,0.0,0.0,0.0,0.0,0.054999999701976776,1.0214152117762763,1.0432890348479753,0.0,0.0,4.085660847105105,0.0,1.0,0.0,187.5,0.0,0.0,0.0,0.0,0.0,0.9262096826685895,0.0,0.0,0.0,0.0,0.5974937501201927,1.4289930316183659,14.289930316183659,0.6765788731672697,0.0,0.0,156.25,0.5810468730441143,0.0,0.0,1000.0,1000.0,0.0,0.0,10187.5,0.0,0.0,0.0,0.0,0
L06116_E01,L06116,6116,legit,test,1,6,-4.8125,-0.16499999910593033,-0.10999999940395355,-0.36545953237527673,-0.015870727861750002,0.953000009059906,-0.16500000655651093,0.054999999701976776,0.0,0.054999999701976776,0.0030249999672174455,0.054999999701976776,0.054999999701976776,0.9671783803579511,0.9354340194318296,-0.05423683141832514,0.05423683141832514,3.1710766600098546,0.05601946141192794,1.0,0.0,218.75,0.0,0.0,0.0,0.0,0.0,0.41421356237309503,0.0,0.0,0.0,0.0,0.5548325930668204,1.4259868315371516,9.199915059864129,0.5858121060726781,0.0,0.0,187.5,0.5113212482788205,0.0,0.0,1000.0,1000.0,0.0,0.002983025711844047,10218.75,0.0,0.0,0.05319481063144569,0.9685148519100902,0
L06116_E01,L06116,6116,legit,test,1,7,-4.78125,-0.16499999910593033,-0.10999999940395355,-0.36545953237527673,-0.015870727861750002,0.953000009059906,-0.16500000655651093,0.0,0.0,0.0,0.0,-0.054999999701976776,-0.10999999940395355,0.9671783803579511,0.9354340194318296,0.0,0.0,3.8687135214318045,0.0,1.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.41421356237309503,0.0,0.0,0.0,0.0,0.5162649802317996,1.4007161419048102,14.007161419048101,0.5631152261141908,0.0,0.0,218.75,0.4499626984853621,0.0,0.0,1000.0,1000.0,0.0,0.0,10250.0,0.0,0.0,0.0,0.0,0
L06116_E01,L06116,6116,legit,test,1,8,-4.75,-0.10999999940395355,-0.10999999940395355,-0.35752416951936644,-0.015870727861750002,0.8980000019073486,-0.16500000655651093,0.054999999701976776,0.0,0.054999999701976776,0.0030249999672174455,0.054999999701976776,0.10999999940395355,0.9130328611771029,0.8336290055892469,-0.0541455191808482,0.0541455191808482,2.9935503674401653,0.05923804436431194,1.0,0.0,281.25,0.0,0.0,0.0,0.0,0.0,0.2265409196609864,0.0,0.0,0.0,0.0,0.4822055558760695,1.3688147422035866,8.831062869906118,0.5062197512516722,0.0,0.0,250.0,0.3959671746671186,0.0,0.0,1000.0,1000.0,0.0,0.002978003538810029,10281.25,0.0,0.0,0.050216807092635665,0.9668842762321815,0
L06116_E01,L06116,6116,legit,test,1,9,-4.71875,-0.054999999701976776,-0.10999999940395355,-0.3495888066634562,-0.015870727861750002,0.8679999709129333,-0.16500000655651093,0.054999999701976776,0.0,0.054999999701976776,0.0030249999672174455,0.0,-0.054999999701976776,0.8835434067823164,0.7806489516685018,-0.029489454394786563,0.029489454394786563,2.8968636316250786,0.03333861760618361,1.0,0.0,312.5,0.0,0.0,0.0,0.0,0.0,0.2612038749637414,0.0,0.0,0.0,0.0,0.45225988314901316,1.3328009252241728,8.59871566314058,0.5216338555501738,0.0,0.0,281.25,0.3484511137070644,0.0,0.0,1000.0,1000.0,0.0,0.0016219199829247187,10312.5,0.0,0.0,0.048594887109710945,0.5265974027093717,0
L06116_E01,L06116,6116,legit,test,1,10,-4.6875,-0.054999999701976776,-0.10999999940395355,-0.3495888066634562,-0.015870727861750002,0.9490000009536743,-0.16500000655651093,0.0,0.0,0.0,0.0,-0.054999999701976776,-0.054999999701976776,0.9632372521729642,0.9278260039737226,0.07969384539064783,0.0,3.8529490086918567,0.0,1.0,0.0,343.75,0.0,0.0,0.0,0.0,0.0,0.2612038749637414,0.0,0.0,0.0,0.0,0.4258711456063719,1.29746672907012,12.9746672907012,0.5025478392340584,0.0,0.0,312.5,0.3066369800622167,0.0,0.0,1000.0,1000.0,0.0,0.0,10343.75,0.0,0.0,0.0,0.0,0
L06116_E01,L06116,6116,legit,test,1,11,-4.65625,-0.054999999701976776,-0.10999999940395355,-0.3495888066634562,-0.015870727861750002,1.0839999914169312,-0.16500000655651093,0.0,0.0,0.0,0.0,0.0,0.054999999701976776,1.0964857425226995,1.2022809835555557,0.1332484903497353,0.0,4.385942970090798,0.0,1.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.2612038749637414,0.0,0.0,0.0,0.0,0.4025062498798073,1.2626819576307236,12.626819576307234,0.5455863917649831,0.0,0.0,343.75,0.2698405424547507,0.0,0.0,1000.0,1000.0,0.0,0.0,10375.0,0.0,0.0,0.0,0.0,0
L06116_E01,L06116,6116,legit,test,1,12,-4.625,-0.054999999701976776,-0.10999999940395355,-0.3495888066634562,-0.015870727861750002,1.2719999551773071,-0.16500000655651093,0.0,0.0,0.0,0.0,0.0,0.0,1.2826569643262846,1.6452088881347198,0.18617122180358514,0.0,5.1306278573051385,0.0,1.0,0.0,406.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3817034714605276,1.2623281904872243,12.623281904872243,0.33374752915914807,0.0,0.0,375.0,0.23745967736018062,0.0,0.0,1000.0,1000.0,0.0,0.0,10406.25,0.0,0.0,0.0,0.0,0
L06116_E01,L06116,6116,legit,test,1,13,-4.59375,0.054999999701976776,0.0,-0.3337180809516357,-2.149929485242163e-09,1.3969999551773071,-0.2750000059604645,0.10999999940395355,0.10999999940395355,0.1555634910181035,0.024199999737739564,0.1555634910181035,0.1555634910181035,1.4238096354652379,2.0272338780436536,0.14115267113895325,0.0,3.5106947913161197,0.0,1.0,0.0,437.5,0.0,0.0,0.0,0.7853981179429047,5.048730346707796,0.6549291474155999,0.0,0.0,0.0,0.0,0.3630766929475283,1.2599480925040343,4.930078578456977,0.33316603332344713,0.0,0.0,406.25,0.20896451607695896,0.0,0.0,1000.0,1000.0,0.0,0.0,10437.5,0.0,0.0,0.22149279743818573,0.0,0
