session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_acceleration,angular_jerk,target_error,target_error_delta,target_error_improvement,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,heading_change,curvature,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,aim_efficiency,label_cheat
L08954_E28,L08954,8954,legit,test,28,0,-5.0,0.13199999928474426,-0.9559999704360962,-1.0116584583462178,-0.0784005371557682,-38.20199966430664,22.052000045776367,0.13199999928474426,-0.9559999704360962,0.9650699162677226,0.0,0.0,44.10990233916422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.08,0.5,0.0,0.0,10031.25,0.0,1000.0,1000.0,0.0,0.0,10031.25,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,1,-4.96875,0.5600000023841858,-2.972000002861023,-1.010131267812675,-0.08559403281662206,-38.986000061035156,24.08099937438965,0.42800000309944153,-2.0160000324249268,2.0609318604433353,1.0958619441756126,1.0958619441756126,45.82360452461578,1.7137021854515595,0.0,0.0,0.0,0.0,0.0,0.0,0.07198777709509985,0.03492972207223497,0.5,0.0,0.0,0.0,1.0,0.08,0.5,0.0,0.0,10062.5,0.0,1000.0,1000.0,0.0,0.0,10062.5,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,2,-4.9375,1.2850000262260437,-4.91700005531311,-1.0075443211649846,-0.0925341861959081,-39.970001220703125,26.034000396728516,0.7250000238418579,-1.9450000524520874,2.0757288451551945,0.014796984711859196,-1.0810649594637534,47.700840393434056,1.8772358688182749,0.0,0.0,0.0,0.0,0.0,0.0,0.14760163253065087,0.07110834002965125,0.9972779904454859,0.0,0.0,0.0,-0.0,0.22242391893316962,0.5,0.0,0.0,10093.75,0.0,1000.0,1000.0,0.0,0.0,10093.75,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,3,-4.90625,2.543000042438507,-7.460000038146973,-1.003055522795724,-0.10160812421567252,-41.39899826049805,28.582000732421875,1.2580000162124634,-2.5429999828338623,2.8371487365810735,0.761419891425879,0.7466229067140198,50.307134909880176,2.6062945164461198,0.0,0.0,0.0,0.0,0.0,0.0,0.10259447519742881,0.03616111974483968,0.9946490895889277,0.0,0.0,0.0,-0.0,0.18929313826643837,0.7621444213943194,0.0,0.0,10125.0,0.0,1000.0,1000.0,0.0,0.0,10125.0,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,4,-4.875,3.400000035762787,-9.83299994468689,-0.9999975735724224,-0.11007546759679779,-42.46200180053711,30.959999084472656,0.8569999933242798,-2.372999906539917,2.5230096204723975,-0.31413911610867595,-1.075559007534555,52.55038668001754,2.2432517701373627,0.0,0.0,0.0,0.0,0.0,0.0,0.11282171162388656,0.044717115110628196,0.9960637526577085,0.0,0.0,0.0,-0.0,0.21897959466434425,0.7680739807025802,0.0,0.0,10156.25,0.0,1000.0,1000.0,0.0,0.0,10156.25,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,5,-4.84375,3.8940000236034393,-11.716999888420105,-0.9982348817510739,-0.11679796025667749,-43.17599868774414,32.849998474121094,0.49399998784065247,-1.8839999437332153,1.9476888293496277,-0.5753207911227698,-0.26118167501409384,54.25208993609225,1.7017032560747083,0.0,0.0,0.0,0.0,0.0,0.0,0.09013473988757759,0.0462777926993992,0.9960794162795612,0.0,0.0,0.0,-0.0,0.2359963594846012,0.631741405940518,0.0,0.0,10187.5,0.0,1000.0,1000.0,0.0,0.0,10187.5,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,6,-4.8125,4.355000019073486,-14.188999772071838,-0.9965899405736283,-0.12561855556951124,-43.76900100708008,35.32400131225586,0.460999995470047,-2.4719998836517334,2.514618146080547,0.5669293167309191,1.1422501078536889,56.24509327813432,1.9930033420420727,0.0,0.0,0.0,0.0,0.0,0.0,0.07206440222113475,0.02865818905087406,0.9950838453661464,0.0,0.0,0.0,-0.0,0.22123034673147124,0.6143269472503898,0.0,0.0,10218.75,0.0,1000.0,1000.0,0.0,0.0,10218.75,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,7,-4.78125,4.355000019073486,-15.743999719619751,-0.9965899405736283,-0.13116710973389736,-43.95100021362305,36.882999420166016,0.0,-1.5549999475479126,1.5549999475479126,-0.9596181985326342,-1.5265475152635533,57.376354589725025,1.1312613115907055,0.0,0.0,0.0,0.0,0.0,0.0,0.18437079558616087,0.11856643202907892,0.9913006622059997,0.0,0.0,0.0,-0.0,0.2606241381463307,0.4871420988064152,0.0,0.0,10250.0,0.0,1000.0,1000.0,0.0,0.0,10250.0,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,8,-4.75,4.256000019609928,-16.60099971294403,-0.9969431925850923,-0.13422505895719908,-43.9640007019043,37.742000579833984,-0.0989999994635582,-0.8569999933242798,0.8626992456537794,-0.6923007018941332,0.267317496638501,57.942143259334394,0.5657886696093684,0.0,0.0,0.0,0.0,0.0,0.0,0.1150094674254849,0.13331351337664293,0.9879456123714272,0.0,0.0,0.0,0.1677527782585486,0.2590996610518159,0.623383032708615,0.0,0.0,10281.25,0.0,1000.0,1000.0,0.0,0.0,10281.25,0.0,0.0,0
L08954_E28,L08954,8954,legit,test,28,9,-4.71875,3.9260000064969063,-17.490999698638916,-0.9981206993431427,-0.13740075882440358,-43.821998596191406,38.63600158691406,-0.33000001311302185,-0.8899999856948853,0.949210189152798,0.08651094349901856,0.7788116453931517,58.42181253255181,0.4796692732174179,0.0,0.0,0.0,0.0,0.0,0.0,0.24006209759467614,0.2529072067894042,0.9791442748028681,0.0,0.0,0.0,0.24064269829578747,0.2610883749979824,0.7395285260219502,0.0,0.0,10312.5,0.0,1000.0,1000.0,0.0,0.0,10312.5,0.0,0.0,0
