session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_speed_sq,angular_acceleration,angular_jerk,target_error,target_error_sq,target_error_delta,target_error_improvement,error_speed_ratio,error_improvement_ratio,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,lock_strength,heading_change,curvature,view_straightness,stability_score,settling_ratio,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,micro_to_speed_ratio,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,fire_alignment_strength,fire_stability_synergy,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,snap_power,aim_tension,aim_efficiency,label_cheat
C00281_E18,C00281,281,cheater,test,18,0,-5.0,-0.13699999451637268,-0.01600000075995922,0.14241299246921613,-0.019802638058033412,-2.9140000343322754,-0.09200000017881393,-0.13699999451637268,-0.01600000075995922,0.13793113688288383,0.019024998521804837,0.0,0.0,2.9154519718426855,8.499860200121402,0.0,0.0,7.515385321397541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3137463940534837,1.0896577475089129,0.0,0.0,1.0,0.08,0.3362317393514501,0.5,0.0,0.0,10031.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10031.25,0.0,0.0,0.40213160500370704,0.0,1
C00281_E18,C00281,281,cheater,test,18,1,-4.96875,-0.5219999849796295,-0.03800000064074993,0.09676020638087203,-0.022411368742137644,-2.5959999561309814,-0.054999999701976776,-0.38499999046325684,-0.02199999988079071,0.3856280496170664,0.14870899265146265,0.2476969127341826,0.2476969127341826,2.5965825178875552,6.742240772199276,-0.3188694539551302,0.3188694539551302,4.085065974435622,0.12275623652350648,0.0,0.0,0.0,0.0,0.0,0.0,0.059180879588801805,0.15346622126572268,0.5,0.3352738455329164,0.6259452726058911,0.0,0.0,1.0,0.08,0.1647351302361604,0.5,0.0,0.0,10062.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.12296500561117583,10062.5,0.0,0.0,1.0013150520427494,0.8247447495621507,1
C00281_E18,C00281,281,cheater,test,18,2,-4.9375,-0.7139999866485596,-0.05400000140070915,0.07399310190742424,-0.024308627521881617,-2.4600000381469727,-0.027000000700354576,-0.19200000166893005,-0.01600000075995922,0.19266551498695306,0.037120000665187836,-0.19296253463011337,-0.44065944736429596,2.4601482044220275,6.052329187720926,-0.1364343134655277,0.1364343134655277,5.557578173882682,0.05543522865481713,0.0,0.0,0.0,0.0,0.0,0.0,0.026060454422341287,0.1352626827074168,0.9999245600197542,0.5237398005885269,1.528428679519934,0.0,0.0,-0.0,0.0903166478837664,0.3086002390400956,0.5,0.0,0.0,10093.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.02628618726572728,10093.75,0.0,0.0,0.4739857207491978,0.7044842933173676,1
C00281_E18,C00281,281,cheater,test,18,3,-4.90625,-0.8179999887943268,-0.07000000216066837,0.061660920170393374,-0.026205886301625594,-2.4030001163482666,-0.0,-0.10400000214576721,-0.01600000075995922,0.10522357374010008,0.011072000470638279,-0.08744194124685298,0.10552059338326039,2.4030001163482666,5.774409559169783,-0.05714808807376093,0.05714808807376093,6.7647540703659095,0.02377208207484209,0.0,0.0,0.0,0.0,0.0,0.0,0.0695081074734154,0.6605754300371788,0.9994447400532094,0.5418041295718825,2.1228608377830094,0.0,0.0,-0.0,0.0838637617640663,0.40864585016082666,0.293452801302163,0.0,0.0,10125.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.006013326059535117,10125.0,0.0,0.0,0.2528522599400409,0.537998168029882,1
C00281_E18,C00281,281,cheater,test,18,4,-4.875,-1.3009999990463257,-0.07000000216066837,0.004387422261548842,-0.026205886301625594,-1.972000002861023,0.008999999612569809,-0.4830000102519989,0.0,0.4830000102519989,0.23328900990343104,0.37777643651189885,0.46521837775875186,1.9720205402776363,3.8888650112769003,-0.4309795760706303,0.4309795760706303,2.6903417635692435,0.21843643655629882,1.0,0.0,31.25,0.0,0.0,0.0,0.1526493468836592,0.3160441897382495,0.9989153696442732,0.5534349544740128,0.8743048112332399,0.0,0.0,0.24064269829578747,0.12202466458453762,0.20930473831688795,0.18576586368598608,0.0,0.0,10156.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.20816313966051658,10156.25,0.0,0.0,0.9524859411712507,0.8904536507059927,1
C00281_E18,C00281,281,cheater,test,18,5,-4.84375,-1.7349999845027924,-0.07000000216066837,-0.04707571797008562,-0.026205886301625594,-1.6130000352859497,0.013000000268220901,-0.4339999854564667,0.0,0.4339999854564667,0.18835598737621329,-0.04900002479553223,-0.4267764613074311,1.613052421293074,2.6019381138394486,-0.3589681189845624,0.3589681189845624,2.3582638239628104,0.22240177224044586,1.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.9989971904639512,0.6099000153220403,1.04434936731262,0.0,0.0,0.3060986113514965,0.11741960566833673,0.21988690798926835,0.45651672782605146,0.0,0.0,10187.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.15579215841863528,10187.5,0.0,0.0,0.7000647273817124,0.825214094220899,1
C00281_E18,C00281,281,cheater,test,18,6,-4.8125,-1.9819999784231186,-0.07000000216066837,-0.07636464827031406,-0.026205886301625594,-1.5199999809265137,0.01899999938905239,-0.24699999392032623,0.0,0.24699999392032623,0.061008996996641196,-0.18699999153614044,-0.13799996674060822,1.520118726282058,2.310760941993386,-0.092933695011016,0.092933695011016,3.0585890238979503,0.061095622192598995,1.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0,0.9990651944414999,0.6384349793035293,1.608148587104655,0.0,0.0,0.32840937867808384,0.11715270634395636,0.3376158743416448,0.4182581725673627,0.0,0.0,10218.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.022954622102714404,10218.75,0.0,0.0,0.37546931614984236,0.3747326503599527,1
C00281_E18,C00281,281,cheater,test,18,7,-4.78125,-2.3609999865293503,-0.07000000216066837,-0.12130596444212771,-0.026205886301625594,-1.2029999494552612,0.02199999988079071,-0.3790000081062317,0.0,0.3790000081062317,0.1436410061445237,0.13200001418590546,0.3190000057220459,1.2032010964024742,1.447692878384116,-0.3169176298795837,0.3169176298795837,1.9128793019017987,0.2631766661119713,1.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.9991638667160262,0.675730267565013,1.2773728869760537,0.0,0.0,0.33333333333333337,0.11225704566798933,0.23435708511114092,0.40984400866268006,0.0,0.0,10250.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.12011178429336997,10250.0,0.0,0.0,0.4560132252899646,0.8339937450500978,1
C00281_E18,C00281,281,cheater,test,18,8,-4.75,-2.971000000834465,-0.07000000216066837,-0.1936389536805157,-0.026205886301625594,-0.7269999980926514,0.027000000700354576,-0.6100000143051147,0.0,0.6100000143051147,0.3721000174522402,0.23100000619888306,0.0989999920129776,0.7275012008681045,0.5292579972645342,-0.47569989553436964,0.47569989553436964,0.8459316148452973,0.6529843670367474,1.0,1.0,156.25,0.0,0.0,0.722045093907153,0.0,0.0,0.9992939497847506,0.722045093907153,0.9500593162058493,0.0,0.0,0.33035868661274076,0.11009429815223451,0.155062388639506,0.5056301957347572,0.0,0.0,10281.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.2901769430809071,10281.25,0.0,0.0,0.44377574293653194,0.7785595489312372,1
C00281_E18,C00281,281,cheater,test,18,9,-4.71875,-3.1959999948740005,-0.05400000140070915,-0.2203191532966399,-0.024308627521881617,-0.6489999890327454,0.017000000923871994,-0.22499999403953552,0.01600000075995922,0.22556816562207913,0.05088099734210972,-0.3844318486830356,-0.6154318548819186,0.649222601112989,0.42148998579591523,-0.07827859975511553,0.07827859975511553,1.3651515135874512,0.12038738675205336,1.0,1.0,187.5,0.0,0.0,0.7630646332383444,0.07099161720563485,0.3147235648694127,0.9990694903613541,0.7630646332383444,2.031760684440409,0.0,0.0,0.32365019815155627,0.11899216057361123,0.3654907731726382,0.4213476206784541,0.0,0.0,10312.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.01765716015422634,10312.5,0.0,0.0,0.14644395121345172,0.3454969039458351,1
