session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_acceleration,angular_jerk,target_error,target_error_delta,target_error_improvement,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,heading_change,curvature,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,aim_efficiency,label_cheat
C00798_E17,C00798,798,cheater,test,17,0,-5.0,-1.3240000009536743,0.0,0.07060601429776935,-0.0015497911678910559,-76.7509994506836,-2.1070001125335693,-1.3240000009536743,0.0,1.3240000009536743,0.0,0.0,76.77991512207505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.08,0.5,0.0,0.0,10031.25,0.0,1000.0,1000.0,0.0,0.0,10031.25,0.0,0.0,1
C00798_E17,C00798,798,cheater,test,17,1,-4.96875,-3.0820000171661377,0.0,0.06066246290573614,-0.0015497911678910559,-75.38600158691406,-2.111999988555908,-1.7580000162124634,0.0,1.7580000162124634,0.43400001525878906,0.43400001525878906,75.41558048052053,-1.364334641554521,1.364334641554521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.08,0.5,0.0,0.0,10062.5,0.0,1000.0,1000.0,0.0,2.3985003219720733,10062.5,0.0,0.7756308294369725,1
C00798_E17,C00798,798,cheater,test,17,2,-4.9375,-4.1260000467300415,0.0,0.054757418621596464,-0.0015497911678910559,-74.63800048828125,-2.115000009536743,-1.0440000295639038,0.0,1.0440000295639038,-0.7139999866485596,-1.1480000019073486,74.66796061182475,-0.7476198686957787,0.7476198686957787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.1722000002861023,0.5,0.0,0.0,10093.75,0.0,1000.0,1000.0,0.0,0.7805151650209549,10093.75,0.0,0.7154256914306243,1
C00798_E17,C00798,798,cheater,test,17,3,-4.90625,-4.785000026226044,0.0,0.05103000104307729,-0.0015497911678910559,-74.177001953125,-2.118000030517578,-0.6589999794960022,0.0,0.6589999794960022,-0.3850000500679016,0.32899993658065796,74.2072337638534,-0.4607268479713582,0.4607268479713582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.1448069773752105,0.6132893047781875,0.0,0.0,10125.0,0.0,1000.0,1000.0,0.0,0.30361898336638277,10125.0,0.0,0.6980710034615221,1
C00798_E17,C00798,798,cheater,test,17,4,-4.875,-7.37199991941452,-0.2750000059604645,0.03639748332301194,-0.003105238646195767,-72.24500274658203,-1.8539999723434448,-2.5869998931884766,-0.2750000059604645,2.601575186427531,1.942575206931529,2.3275752569994306,72.26878812980812,-1.93844563404528,1.93844563404528,0.0,0.0,0.0,0.0,0.0,0.10590304039890189,0.040707276480572284,0.9986265812847254,0.0,0.0,0.0,0.24064269829578747,0.35020587222871125,0.2109815948158698,0.0,0.0,10156.25,0.0,1000.0,1000.0,0.0,5.043012061770983,10156.25,0.0,0.7448183031000616,1
C00798_E17,C00798,798,cheater,test,17,5,-4.84375,-7.701999932527542,-0.2750000059604645,0.034530946315332864,-0.003105238646195767,-72.16300201416016,-1.8580000400543213,-0.33000001311302185,0.0,0.33000001311302185,-2.2715751733145093,-4.214150380246038,72.18691726237189,-0.08187086743622274,0.08187086743622274,0.0,0.0,0.0,0.0,0.0,0.10590304039890189,0.32091829148694945,0.998646951683014,0.0,0.0,0.0,0.2166741405494514,0.4652346174611025,0.1282234790989088,0.0,0.0,10187.5,0.0,1000.0,1000.0,0.0,0.027017387327527977,10187.5,0.0,0.2473440005824636,1
C00798_E17,C00798,798,cheater,test,17,6,-4.8125,-8.250999957323074,-0.38500000536441803,0.03142570745842825,-0.003727417620660944,-71.84400177001953,-1.753000020980835,-0.5490000247955322,-0.10999999940395355,0.5599116243608135,0.2299116112477917,2.5014867845623012,71.86538526581576,-0.32153199655613207,0.32153199655613207,0.0,0.0,0.0,0.0,0.0,0.19774581629739021,0.3531732646614254,0.9978718311079124,0.0,0.0,0.0,0.28770685618887704,0.455406844008709,0.3111186169183747,0.0,0.0,10218.75,0.0,1000.0,1000.0,0.0,0.18002950247571942,10218.75,0.0,0.5732311162610217,1
C00798_E17,C00798,798,cheater,test,17,7,-4.78125,-10.233999997377396,-0.6050000041723251,0.02020951711323941,-0.004971775569591298,-70.2030029296875,-1.5360000133514404,-1.9830000400543213,-0.2199999988079071,1.9951664487783767,1.4352548244175631,1.2053432131697714,70.21980430325,-1.6455809625657594,1.6455809625657594,0.0,0.0,0.0,0.0,0.0,0.08725464597371158,0.043733015873004905,0.9980847716997242,0.0,0.0,0.0,0.31814466764165505,0.4591629422023981,0.27119828076776037,0.0,0.0,10250.0,0.0,1000.0,1000.0,0.0,3.283207925259629,10250.0,0.0,0.8243706147715436,1
C00798_E17,C00798,798,cheater,test,17,8,-4.75,-11.332999974489212,-0.6050000041723251,0.013993383636859529,-0.004971775569591298,-69.40399932861328,-1.5410000085830688,-1.0989999771118164,0.0,1.0989999771118164,-0.8961664716665603,-2.331421296084123,69.42110488772565,-0.7986994155243536,0.7986994155243536,0.0,0.0,0.0,0.0,0.0,0.11049117032367864,0.10053791867589534,0.9980704839489466,0.0,0.0,0.0,0.3060986113514965,0.4448138925740161,0.27301973356320125,0.0,0.0,10281.25,0.0,1000.0,1000.0,0.0,0.8777706393804858,10281.25,0.0,0.7260903928574944,1
C00798_E17,C00798,798,cheater,test,17,9,-4.71875,-11.332999974489212,-0.6050000041723251,0.013993383636859529,-0.004971775569591298,-69.40399932861328,-1.5410000085830688,0.0,0.0,0.0,-1.0989999771118164,-0.20283350544525613,69.42110488772565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,31415.92653589793,0.9980704839489466,0.0,0.0,0.0,0.4318206147461073,1.2946775020932397,0.32366385044661633,0.0,0.0,10312.5,0.0,1000.0,1000.0,0.0,0.0,10312.5,0.0,0.0,1
