session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_acceleration,angular_jerk,target_error,target_error_delta,target_error_improvement,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,heading_change,curvature,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,aim_efficiency,label_cheat
C00885_E01,C00885,885,cheater,test,1,0,-5.0,-0.054999999701976776,0.0,0.3645516672649643,0.017683189268280983,-1.6759999990463257,-1.6030000448226929,-0.054999999701976776,0.0,0.054999999701976776,0.0,0.0,2.3191776862726234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3783459743573639,0.0,0.0,1.0,0.08,0.5,0.0,0.0,10031.25,0.0,1000.0,1000.0,0.0,0.0,10031.25,0.0,0.0,1
C00885_E01,C00885,885,cheater,test,1,1,-4.96875,-0.10999999940395355,0.0,0.3631359826246328,0.017683189268280983,-1.621999979019165,-1.5789999961853027,-0.054999999701976776,0.0,0.054999999701976776,0.0,0.0,2.2636530034197726,-0.05552468285285084,0.05552468285285084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.38405326975070553,0.0,0.0,1.0,0.08,0.5,0.0,0.0,10062.5,0.0,1000.0,1000.0,0.0,0.003053857540359151,10062.5,0.0,0.9915121990775804,1
C00885_E01,C00885,885,cheater,test,1,2,-4.9375,-0.16499999910593033,0.0,0.36172029798430133,0.017683189268280983,-1.5679999589920044,-1.5520000457763672,-0.054999999701976776,0.0,0.054999999701976776,0.0,0.0,2.206202169677288,-0.05745083374248461,0.05745083374248461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6279525783967622,0.0,0.0,-0.0,0.0,0.5,0.0,0.0,10093.75,0.0,1000.0,1000.0,0.0,0.0031597958387149707,10093.75,0.0,1.025907750861231,1
C00885_E01,C00885,885,cheater,test,1,3,-4.90625,-0.16499999910593033,0.0,0.36172029798430133,0.017683189268280983,-1.5700000524520874,-1.4850000143051147,0.0,0.0,0.0,-0.054999999701976776,-0.054999999701976776,2.1610472477911604,-0.045154921886127575,0.045154921886127575,0.0,0.0,0.0,0.0,0.0,3.141592653589793,31415.92653589793,1.0,0.0,0.0,0.0,0.2704260414863776,1.3681276977265684,0.5,0.0,0.0,10125.0,0.0,1000.0,1000.0,0.0,0.0,10125.0,0.0,45.154921886127575,1
C00885_E01,C00885,885,cheater,test,1,4,-4.875,-0.2199999988079071,0.0,0.36030461334396985,0.017683189268280983,-1.5190000534057617,-1.3910000324249268,-0.054999999701976776,0.0,0.054999999701976776,0.054999999701976776,0.10999999940395355,2.0596704232602008,-0.10137682453095964,0.10137682453095964,0.0,0.0,0.0,0.0,0.0,3.141592653589793,57.11986673841527,1.0,0.0,0.0,0.0,0.24064269829578747,1.5507270580205947,0.33333333333333337,0.0,0.0,10156.25,0.0,1000.0,1000.0,0.0,0.005575725318990132,10156.25,0.0,1.810300447686986,1
C00885_E01,C00885,885,cheater,test,1,5,-4.84375,-0.2749999985098839,0.054999999701976776,0.3588889287036383,0.01909887390861248,-1.465999960899353,-1.3760000467300415,-0.054999999701976776,0.054999999701976776,0.07778174550905174,0.02278174580707497,-0.03221825389490181,2.0106048875793525,-0.04906553568084826,0.04906553568084826,0.0,0.0,0.0,0.0,0.0,0.7853982543065481,10.097462446573,0.9340521402868116,0.0,0.0,0.0,0.4172097224626076,1.4266843355525642,0.4376383436256293,0.0,0.0,10187.5,0.0,1000.0,1000.0,0.0,0.003816403009593037,10187.5,0.0,0.622803358364417,1
C00885_E01,C00885,885,cheater,test,1,6,-4.8125,-0.2749999985098839,0.16499999910593033,0.3588889287036383,0.02193024318927547,-1.4709999561309814,-1.347000002861023,0.0,0.10999999940395355,0.10999999940395355,0.03221825389490181,0.00943650808782684,1.9945550578123796,-0.01604982976697289,0.01604982976697289,1.0,0.0,31.25,0.0,0.0,0.78539816339744,7.139983342301833,0.7795187907884575,0.0,0.0,0.0,0.5548325930668205,1.3283704363934576,0.6471041377892768,0.0,0.0,10218.75,0.0,1000.0,1000.0,0.0,0.0017654812648005738,10218.75,0.0,0.1445930617401538,1
C00885_E01,C00885,885,cheater,test,1,7,-4.78125,-0.3349999971687794,0.2199999988079071,0.3573445454857916,0.023345927829606965,-1.4149999618530273,-1.2710000276565552,-0.05999999865889549,0.054999999701976776,0.08139410179051616,-0.02860589761343739,-0.0608241515083392,1.9020162886650138,-0.09253876914736581,0.09253876914736581,1.0,0.0,62.5,0.0,0.0,0.8288490582445736,10.183158730319068,0.820151275119932,0.0,0.0,0.0,0.5162649802317995,1.247073661185419,0.6897798542566513,0.0,0.0,10250.0,0.0,1000.0,1000.0,0.0,0.007532109995549769,10250.0,0.0,1.1231237083285655,1
C00885_E01,C00885,885,cheater,test,1,8,-4.75,-0.38999999687075615,0.2749999985098839,0.3559288608454601,0.024761612469938462,-1.3650000095367432,-1.1759999990463257,-0.054999999701976776,0.054999999701976776,0.07778174550905174,-0.0036123562814644183,0.02499354133197297,1.8017216832219862,-0.1002946054430276,0.1002946054430276,1.0,0.0,93.75,0.0,0.0,0.043450894847133714,0.5586258647548245,0.8465870276585985,0.0,0.0,0.0,0.5525809088349629,1.2208072000413779,0.7030999203742156,0.0,0.0,10281.25,0.0,1000.0,1000.0,0.0,0.0078010894765003285,10281.25,0.0,1.273069094813393,1
C00885_E01,C00885,885,cheater,test,1,9,-4.71875,-0.4449999965727329,0.32999999821186066,0.3545131762051286,0.02617729711026996,-1.3140000104904175,-1.1069999933242798,-0.054999999701976776,0.054999999701976776,0.07778174550905174,0.0,0.0036123562814644183,1.7181516268329675,-0.08357005638901871,0.08357005638901871,1.0,0.0,125.0,0.0,0.0,0.0,0.0,0.86628372152038,0.0,0.0,0.0,0.5618250990757782,1.1943545606117008,0.7113281912198033,0.0,0.0,10312.5,0.0,1000.0,1000.0,0.0,0.006500224858227757,10312.5,0.0,1.060779446419054,1
