session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_acceleration,angular_jerk,target_error,target_error_delta,target_error_improvement,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,heading_change,curvature,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,aim_efficiency,label_cheat
L08954_E29,L08954,8954,legit,test,29,0,-5.0,0.13199999928474426,-0.9559999704360962,-1.0116584583462178,-0.0784005371557682,-38.62099838256836,22.17300033569336,0.13199999928474426,-0.9559999704360962,0.9650699162677226,0.0,0.0,44.5333971301652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.08,0.5,0.0,0.0,10031.25,0.0,1000.0,1000.0,0.0,0.0,10031.25,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,1,-4.96875,0.5600000023841858,-2.972000002861023,-1.010131267812675,-0.08559403281662206,-39.19200134277344,24.194000244140625,0.42800000309944153,-2.0160000324249268,2.0609318604433353,1.0958619441756126,1.0958619441756126,46.05825243173509,1.5248553015698931,0.0,0.0,0.0,0.0,0.0,0.0,0.07198777709509985,0.03492972207223497,0.5,0.0,0.0,0.0,1.0,0.08,0.5,0.0,0.0,10062.5,0.0,1000.0,1000.0,0.0,0.0,10062.5,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,2,-4.9375,1.2850000262260437,-4.91700005531311,-1.0075443211649846,-0.0925341861959081,-40.0099983215332,26.141000747680664,0.7250000238418579,-1.9450000524520874,2.0757288451551945,0.014796984711859196,-1.0810649594637534,47.7928016104866,1.7345491787515073,0.0,0.0,0.0,0.0,0.0,0.0,0.14760163253065087,0.07110834002965125,0.9972779904454859,0.0,0.0,0.0,-0.0,0.22242391893316962,0.5,0.0,0.0,10093.75,0.0,1000.0,1000.0,0.0,0.0,10093.75,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,3,-4.90625,2.543000042438507,-7.460000038146973,-1.003055522795724,-0.10160812421567252,-41.321998596191406,28.683000564575195,1.2580000162124634,-2.5429999828338623,2.8371487365810735,0.761419891425879,0.7466229067140198,50.30131299848012,2.508511387993522,0.0,0.0,0.0,0.0,0.0,0.0,0.10259447519742881,0.03616111974483968,0.9946490895889277,0.0,0.0,0.0,-0.0,0.18929313826643837,0.7621444213943194,0.0,0.0,10125.0,0.0,1000.0,1000.0,0.0,0.0,10125.0,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,4,-4.875,3.400000035762787,-9.83299994468689,-0.9999975735724224,-0.11007546759679779,-42.23400115966797,31.05500030517578,0.8569999933242798,-2.372999906539917,2.5230096204723975,-0.31413911610867595,-1.075559007534555,52.42255142502417,2.1212384265440463,0.0,0.0,0.0,0.0,0.0,0.0,0.11282171162388656,0.044717115110628196,0.9960637526577085,0.0,0.0,0.0,-0.0,0.21897959466434425,0.7680739807025802,0.0,0.0,10156.25,0.0,1000.0,1000.0,0.0,0.0,10156.25,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,5,-4.84375,3.8940000236034393,-11.716999888420105,-0.9982348817510739,-0.11679796025667749,-42.768001556396484,32.93899917602539,0.49399998784065247,-1.8839999437332153,1.9476888293496277,-0.5753207911227698,-0.26118167501409384,53.98221581082175,1.559664385797582,0.0,0.0,0.0,0.0,0.0,0.0,0.09013473988757759,0.0462777926993992,0.9960794162795612,0.0,0.0,0.0,-0.0,0.2359963594846012,0.631741405940518,0.0,0.0,10187.5,0.0,1000.0,1000.0,0.0,0.0,10187.5,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,6,-4.8125,4.355000019073486,-14.188999772071838,-0.9965899405736283,-0.12561855556951124,-43.26100158691406,35.4109992980957,0.460999995470047,-2.4719998836517334,2.514618146080547,0.5669293167309191,1.1422501078536889,55.90575220487347,1.9235363940517232,0.0,0.0,0.0,0.0,0.0,0.0,0.07206440222113475,0.02865818905087406,0.9950838453661464,0.0,0.0,0.0,-0.0,0.22123034673147124,0.6143269472503898,0.0,0.0,10218.75,0.0,1000.0,1000.0,0.0,0.0,10218.75,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,7,-4.78125,4.355000019073486,-15.743999719619751,-0.9965899405736283,-0.13116710973389736,-43.2760009765625,36.96500015258789,0.0,-1.5549999475479126,1.5549999475479126,-0.9596181985326342,-1.5265475152635533,56.91417658900339,1.008424384129917,0.0,0.0,0.0,0.0,0.0,0.0,0.18437079558616087,0.11856643202907892,0.9913006622059997,0.0,0.0,0.0,-0.0,0.2606241381463307,0.4871420988064152,0.0,0.0,10250.0,0.0,1000.0,1000.0,0.0,0.0,10250.0,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,8,-4.75,4.256000019609928,-16.60099971294403,-0.9969431925850923,-0.13422505895719908,-43.20000076293945,37.82099914550781,-0.0989999994635582,-0.8569999933242798,0.8626992456537794,-0.6923007018941332,0.267317496638501,57.41661817176689,0.5024415827635025,0.0,0.0,0.0,0.0,0.0,0.0,0.1150094674254849,0.13331351337664293,0.9879456123714272,0.0,0.0,0.0,0.1677527782585486,0.2590996610518159,0.623383032708615,0.0,0.0,10281.25,0.0,1000.0,1000.0,0.0,0.0,10281.25,0.0,0.0,0
L08954_E29,L08954,8954,legit,test,29,9,-4.71875,3.9260000064969063,-17.490999698638916,-0.9981206993431427,-0.13740075882440358,-42.89799880981445,38.709999084472656,-0.33000001311302185,-0.8899999856948853,0.949210189152798,0.08651094349901856,0.7788116453931517,57.781505094681606,0.3648869229147138,0.0,0.0,0.0,0.0,0.0,0.0,0.24006209759467614,0.2529072067894042,0.9791442748028681,0.0,0.0,0.0,0.24064269829578747,0.2610883749979824,0.7395285260219502,0.0,0.0,10312.5,0.0,1000.0,1000.0,0.0,0.0,10312.5,0.0,0.0,0
