session_id,player_id,mode,tick,t,cursor_x,cursor_y,dx,dy,speed,acceleration,jerk,heading_sin,heading_cos,heading_change,angular_velocity,curvature,motion_active,pause_ms,burst_progress,burst_duration_ms,local_straightness,direction_entropy_short,roughness_score,speed_autocorr_short,click,time_since_click_ms,click_motion_coupling,last_click_interval_ms,last_stabilization_delay_ms,ping_ms,jitter_ms,packet_loss_pct,command_age_ms,packet_interarrival_ms,input_burstiness,server_correction_magnitude,tick_desync_ms,sensitivity,cheat_active,confounder_active,label_cheat,change_point_t,lock_event_active,pending_click_active
P03_aimbot_02,P03,aimbot,0,0.0,-0.06616682279107372,0.009237266470547723,0.004719321276196391,0.0012331582245646453,0.004877773315230153,0.004877773315230153,0.004877773315230153,0.252811712408669,0.9675154975859541,0.6502762833816413,13.005525667632826,133.31416639458135,0.0,50.0,0.0625,400.0,0.5,1.0,0.1,0.5,0,10050.0,0.0,415.112013414581,234.2873345346706,40.3574003324657,1.8249497513693806,0.28055601165151606,27.478246181376115,47.05001228434488,0.06649933064331524,0.4133790651354596,1.2800587051614873,1.073391478027393,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,1,0.05,-0.053441153259942545,0.008764112190589375,0.012725669531131172,-0.0004731542799583481,0.012734462689418944,0.007856689374188791,0.002978916058958638,-0.03715541766449963,0.9993094990733234,0.2927492447801561,5.854984895603122,22.98873944822197,0.0,100.0,0.1875,400.0,0.9914435635687056,1.0,0.1,0.5,0,10100.0,0.0,415.112013414581,234.2873345346706,43.97399306589061,1.9217269923674212,0.2659286612521108,28.20857769682076,49.684348371236524,0.07404024164780741,0.2569846530378603,1.2981336422336618,1.1309609215028238,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,2,0.1,-0.026636736913030916,0.035325775492115644,0.02680441634691163,0.026561663301526272,0.037735907211066635,0.02500144452164769,0.0171447551474589,0.7038829927411061,0.7103159385300487,0.8180133400975291,16.36026680195058,21.677320105812484,1.0,0.0,0.3125,400.0,0.9395915769158097,1.0,0.22205478336136497,0.5,0,10150.0,0.0,415.112013414581,234.2873345346706,43.102488114887066,2.926892385075018,0.2975590754467159,29.804297628159155,51.17404475741498,0.14616620062452934,0.36257588151012465,1.6878887718420876,1.1169079063280416,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,3,0.15000000000000002,0.01211034203444434,0.07639742275650503,0.038747078947475255,0.04107164726438939,0.05646429257479726,0.018728385363730622,-0.006273059157917069,0.7273915140260103,0.6862226936811027,0.033663660467991297,0.6732732093598259,0.5961937878420709,1.0,0.0,0.4375,400.0,0.9618395984247183,1.0,0.3080935633286164,0.9652105514133937,0,10200.0,0.0,415.112013414581,234.2873345346706,43.153557249521434,2.5330923362403537,0.22302122169993963,26.929392001407834,45.545076662775955,0.04816620766428491,0.26236283103700647,1.6805249886970262,1.0828150415223696,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,4,0.2,0.05012247375149768,0.11552527860684884,0.03801213171705334,0.03912785585034381,0.05455191345058299,-0.0019123791242142696,-0.020640764487944892,0.7172590909352541,0.6968065703412483,0.014652245006871012,0.29304490013742024,0.2685926868567875,1.0,0.0,0.5625,400.0,0.9730218636621292,0.3060986113514965,0.3274264813858387,0.9319587091492725,0,10250.0,0.0,415.112013414581,234.2873345346706,43.34965741254495,1.8577697283903167,0.24701336442235586,27.10645139514458,45.36425004080637,0.031075262075246586,0.22078277254476433,1.7257366603989923,1.140868338640473,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,5,0.25,0.06401671173452958,0.1390102597282959,0.013894237983031906,0.02348498112144704,0.027287253203718588,-0.0272646602468644,-0.02535228112265013,0.8606575731941611,0.5091841923150572,0.23669890782598815,4.733978156519763,8.674339848678205,1.0,0.0,0.6875,400.0,0.9710544496762096,0.2704260414863776,0.3056889516393098,0.7746380971900914,0,10300.0,0.0,415.112013414581,234.2873345346706,38.826050270103245,1.7247234493153631,0.2080909054584654,24.922202540962946,48.1208907722547,0.11028384898636812,0.2651649968212699,1.2268045679443191,1.0650052748144776,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,6,0.30000000000000004,0.06328892781315382,0.14268784833315623,-0.0007277839213757579,0.003677588604860327,0.003748910159341192,-0.023538343044377397,0.0037263172024870027,0.9809753897934437,-0.19413213185766337,0.7296093087762108,14.592186175524215,194.61904333936542,0.0,50.0,0.8125,400.0,0.963078701605856,0.2704260414863776,0.31554628774375,0.7458457019215182,0,10350.0,0.0,415.112013414581,234.2873345346706,47.660573255618964,2.5200936869823742,0.2534003867750998,30.58525667077483,49.27748774429552,0.110720433178116,0.3463909017369888,1.5473456869810986,1.0978224468664477,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,7,0.35000000000000003,0.05751020113879826,0.14305522730519935,-0.005778726674355555,0.00036737897204312407,0.0057903928438412435,0.0020414826845000515,0.02557982572887745,0.06344629491483894,-0.9979852542305319,1.3119347147382021,26.23869429476404,226.5709339796517,0.0,100.0,0.9375,400.0,0.917092778196565,0.2704260414863776,0.42473692880480335,0.8011454908592073,0,10400.0,0.0,415.112013414581,234.2873345346706,43.26618806941125,1.6694309887203453,0.2113516221807658,26.56651371348193,47.83290252163952,0.043188058665145634,0.21035783622621768,1.3621300425134133,1.1429373755702752,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,8,0.4,0.05393350314618889,0.1451586185975332,-0.0035766979926093708,0.002103391292333852,0.004149340123321029,-0.0016410527205202143,-0.003682535405020266,0.5069218790987781,-0.8619920002476612,0.46812114753556067,9.362422950711213,112.81821533610218,0.0,150.0,0.0,0.0,0.8944183758481852,0.2704260414863776,0.40063157663277144,0.8285858013146328,0,10450.0,0.0,415.112013414581,234.2873345346706,45.208966646340976,1.757444946464873,0.2906372013254442,28.44943374772763,45.525582526600914,0.00768707288501132,0.27750923995341015,1.603466251212215,1.1383734039432851,0,0,1,13.200000000000001,0,1
P03_aimbot_02,P03,aimbot,9,0.45,0.05488863542098099,0.14739178663831667,0.000955132274792104,0.002233168040783466,0.0024288509959909444,-0.0017204891273300848,-7.943640680987052e-05,0.9194339399450718,0.39324449147709895,1.4433439740205052,28.866879480410102,594.2496993034506,0.0,200.0,0.0,0.0,0.8965118237243519,0.2704260414863776,0.47385031443616005,0.8477292104181786,0,10500.0,0.0,415.112013414581,234.2873345346706,48.57469839549254,1.869172049105014,0.20816294206905178,29.95191778092947,45.42021264733234,0.04257776974491209,0.2029973069122232,1.4901364602487477,1.0822493278419187,0,0,1,13.200000000000001,0,1
P03_aimbot_02,P03,aimbot,10,0.5,0.04646987710588049,0.15429014735342353,-0.008418758315100496,0.006898360715106861,0.010884065055107094,0.00845521405911615,0.010175703186446235,0.6338037011153259,-0.773493935627497,1.2884931390865328,25.769862781730655,118.38344704508518,0.0,250.0,0.0,0.0,0.8693915702882056,0.2704260414863776,0.4939956672032406,0.8496779529327618,0,10550.0,0.0,415.112013414581,234.2873345346706,41.39495898261046,2.2891332875030868,0.2847736649918571,27.640284077582344,46.254336779911554,0.059535011338574036,0.33000040950088705,1.4908277850001985,1.1724807973297227,0,0,1,13.200000000000001,0,1
P03_aimbot_02,P03,aimbot,11,0.55,0.050434139880482384,0.1883215900780004,0.003964262774601892,0.03403144272457687,0.034261559702708375,0.02337749464760128,0.01492228058848513,0.9932835229882044,0.11570584669817335,1.000300995533045,20.0060199106609,29.196014548455345,1.0,0.0,0.125,200.0,0.8584179212842191,0.24064269829578747,0.4823401223556148,0.8537522598321295,0,10600.0,0.0,415.112013414581,234.2873345346706,48.65875345451524,1.920592553980124,0.2650424324336838,29.645196159476683,43.98166492668332,0.08239829221853498,0.29526289960174246,1.7103970283236822,1.1547582132639829,0,0,1,13.200000000000001,0,1
P03_aimbot_02,P03,aimbot,12,0.6000000000000001,0.09914281078823095,0.2945498235232674,0.04870867090774857,0.106228233445267,0.11686304891838777,0.08260148921567939,0.059223994568078114,0.9089976209627418,0.41680130168231916,0.31395795011629657,6.279159002325931,2.686545944351936,1.0,0.0,0.375,200.0,0.9034764689456902,0.2166741405494514,0.4987310349625958,0.7560302026947301,0,10650.0,0.0,415.112013414581,234.2873345346706,43.088191381051324,2.329752916994784,0.214364249059977,27.532539052056407,47.35882782314387,0.25740676783596705,0.3399685141724349,1.505439010407423,1.1480231372588086,0,0,1,13.200000000000001,0,1
P03_aimbot_02,P03,aimbot,13,0.65,0.14061605001742747,0.3841347802003389,0.04147323922919652,0.0895849566770715,0.09871926881310934,-0.018143780105278423,-0.10074526932095781,0.907471841659094,0.4201129093420627,0.003646198363327358,0.07292396726654715,0.036935021978638925,1.0,0.0,0.625,200.0,0.9319727640774592,0.19722425952744246,0.5232529071511178,0.8364581822976878,1,0.0,1.0368811079058315,415.112013414581,250.0,43.54428615713221,1.9739113404790247,0.2155777792009164,26.82176769523956,49.13969510809641,0.3833525451895799,0.2593671324281192,1.168837004156429,1.087574134968427,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,14,0.7000000000000001,0.14661849227730295,0.3742106145246113,0.0060024422598754824,-0.00992416567572765,0.011598205785483802,-0.08712106302762554,-0.06897728292234712,-0.8556638724369451,0.5175319675210521,2.164058837003532,43.28117674007064,186.5856561807212,0.0,50.0,0.875,200.0,0.8642364007769248,0.19722425952744246,0.6788556065910608,0.7426950681251602,0,50.0,0.9124553749571318,415.112013414581,250.0,42.62516861487235,2.0677126294066843,0.2048610850799863,26.681760421452797,44.004617074028225,0.22407612295192994,0.3423065740741067,1.7521688757474907,1.103509158774498,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,15,0.75,0.14812154006853812,0.367980840935911,0.001503047791235181,-0.006229773588700302,0.006408528039199391,-0.00518967774628441,0.08193138528134113,-0.9721067849893622,0.23453869313536696,0.30722008072902346,6.1444016145804685,47.93925825865686,0.0,100.0,0.0,0.0,0.8269757652671862,0.19722425952744246,0.657993353391893,0.7530061182686516,0,100.0,0.802960729962276,415.112013414581,250.0,48.975852193820074,1.5021629649918038,0.19893317004075714,28.015968645546845,48.98777259609588,0.16409250465787553,0.3236196757314618,1.3663223649928258,1.098189042744651,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,16,0.8,0.15284318865274685,0.38430646011660397,0.004721648584208723,0.016325619180692984,0.016994699379093793,0.010586171339894403,0.015775849086178812,0.9606300656766025,0.2778306623073963,2.6233135313752545,52.46627062750509,154.36069052226668,0.0,150.0,0.125,200.0,0.858080387103935,0.19722425952744246,0.7917069918811636,0.7464064070488192,0,150.0,0.7066054423668029,415.112013414581,250.0,42.39346246408994,2.6313989877522346,0.21667394429937326,28.123415508364,48.37703564185629,0.10631831195941853,0.32393134217701486,1.8566797625715596,1.1347771597970187,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,17,0.8500000000000001,0.15290366979642536,0.4719324012086564,6.048114367851985e-05,0.08762594109205245,0.08762596196468593,0.07063126258559213,0.06004509124569773,0.9999997617985239,0.0006902194546281136,0.28084490520327776,5.616898104065555,3.2050421919072436,1.0,0.0,0.375,200.0,0.885035153394538,0.1811881477331988,0.7900862266911186,0.685538990586418,0,200.0,0.6218127892827866,415.112013414581,250.0,41.96226137724936,1.737005291512661,0.24009947877813262,25.539762416721157,47.9602250277817,0.26096241793037334,0.3952423800099468,1.1414062376421659,1.09530125193037,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,18,0.9,0.15905388498069173,0.5519773161274644,0.006150215184266355,0.08004491491880793,0.08028084174429152,-0.007345120220394408,-0.07797638280598654,0.9970612312930766,0.07660875310520358,0.07599366705857502,1.5198733411715004,0.9465977860649256,1.0,0.0,0.625,200.0,0.9010937567786952,0.1677527782585486,0.8289204033263515,0.6867420415065069,0,250.0,0.5471952545688522,415.112013414581,250.0,41.967252176082006,2.7786093261433966,0.2393520021260511,28.385360202925874,48.99836951539471,0.10311749658683125,0.31073874136977214,1.5263352604796294,1.114559262533839,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,19,0.9500000000000001,0.16484130744235784,0.5402168209341798,0.0057874224616661155,-0.011760495193284587,0.013107383642095296,-0.06717345810219623,-0.05982833788180182,-0.8972420060640416,0.4415391064834172,2.6075954412163735,52.15190882432747,198.94095667131427,0.0,50.0,0.875,200.0,0.8665104761108103,0.1677527782585486,0.9504529927628895,0.5920641895123286,0,300.0,0.48153182402058997,415.112013414581,250.0,37.56979489110405,2.458699784418251,0.2646361925595608,29.094505847320143,47.96715857072239,0.21214325626667074,0.371057506857751,1.6345311605936648,1.0890161985854052,0,0,1,13.200000000000001,0,0
P03_aimbot_02,P03,aimbot,20,1.0,0.1729459349179538,0.5268215557371745,0.008104627475595963,-0.01339526519700527,0.01565624847197711,0.0025488648298818157,0.06972232293207804,-0.8555858845100254,0.5176608872874187,0.08680142565779492,1.7360285131558983,5.544203377530672,0.0,100.0,0.0,0.0,0.8048846041659378,0.1677527782585486,0.9756247763001378,0.6114831082163379,0,350.0,0.42374800513811917,415.112013414581,250.0,41.709724390328546,1.9240951944825258,0.20694336446323394,25.829324472685432,46.29684815668198,0.11963473705642748,0.2350840419534175,1.607955194656502,1.1313338508605089,0,0,1,13.200000000000001,0,1
P03_aimbot_02,P03,aimbot,21,1.05,0.18259970425017513,0.5408689613672373,0.00965376933222134,0.014047405630062812,0.01704479003259523,0.001388541560618118,-0.0011603232692636977,0.8241465927828717,0.5663765475409299,1.9953753350313164,39.90750670062633,117.06658346717703,0.0,150.0,0.125,200.0,0.7485506651311169,0.1677527782585486,1.0045292382548563,0.7058489540036605,0,400.0,0.37289824452154485,415.112013414581,250.0,44.23795934782746,2.389588765592206,0.2254533255929798,28.898413196196344,45.802076850037594,0.033441219290462953,0.34619113841552274,1.3209719862243186,1.1168324877169857,0,0,1,13.200000000000001,0,1
P03_aimbot_02,P03,aimbot,22,1.1,0.21576055949815304,0.6144452453581172,0.03316085524797791,0.07357628399087986,0.08070385298536835,0.06365906295277313,0.06227052139215501,0.9116824199734216,0.41089556472588723,0.17866640117355614,3.573328023471123,2.2138521838102134,1.0,0.0,0.375,200.0,0.7354107352416488,0.15633186452976042,1.0326252391196769,0.5016454813125192,0,450.0,0.32815045517895947,415.112013414581,250.0,50.57100634476706,1.7467625261161264,0.2363363172375115,29.40367185741441,44.944792953836036,0.20931004985157078,0.3465882996030183,1.472131142209419,1.0419990107580879,0,0,1,13.200000000000001,0,1
