session_id,player_id,mode,tick,t,cursor_x,cursor_y,target_x,target_y,delta_x,delta_y,cursor_speed,cursor_accel,aim_error,aim_error_delta,snap_score,heading_change,shot_fired,hit,shot_interval_ms,movement_x,movement_y,movement_speed,aligned,ping_ms,jitter_ms,packet_loss_pct,command_age_ms,packet_interarrival_ms,input_burstiness,server_correction_magnitude,tick_desync_ms,sensitivity,cheat_active,confounder_active,label_cheat,change_point_t,reaction_estimate_ms
P15_high_ping_01,P15,high_ping,0,0.0,-0.11830681536065804,-0.21446871978325532,0.018081713979558107,0.035114850324630256,0.08399566875695447,0.1015449683315592,0.13178259734648343,0.13178259734648343,0.41456054476705034,0.022370348939413087,0.03537627224139609,0.8797022177669612,0,0,0.0,0.0,0.3677242784008349,0.3677242784008349,0,21.074762491250524,3.353275324206973,0.38808485086204497,22.374248452649756,36.456323191327904,0.3390440270364244,0.3236859544680833,2.407126699934781,1.2030482879607673,0,0,0,19.8,260.87819217228935
P15_high_ping_01,P15,high_ping,1,0.05,-0.009847549545389994,-0.0201060284334956,-0.005664769578417883,0.013655659201211277,0.10845926581526805,0.19436269134975973,0.22257643210795913,0.0907938347614757,0.25441887265896146,0.16014167210808888,0.42772514411545315,0.18211041754143442,0,0,0.0,0.18967627709313656,0.35360034822703323,0.40126088316479525,0,25.61863175761689,4.406943982237928,0.31332741348244086,28.053123495954207,34.9591085485924,0.1906016464702602,0.7353474556169444,2.5394267657543477,1.2030482879607673,0,0,0,19.8,291.2768845213053
P15_high_ping_01,P15,high_ping,2,0.1,-0.08975455259038367,0.13606477978538908,-0.03198042542457548,-0.006331170230315292,-0.07990700304499368,0.15617080821888468,0.17542648168213454,-0.047149950425824594,0.026069348154511927,0.22834952450444954,0.4807026441312474,0.981918964045766,0,0,0.0,0.34981584281463063,0.3123135304162796,0.4689465483028858,1,20.36363175865399,3.6006828547506267,0.29694623085530314,19.168257927469735,39.40540661370546,0.17351356530499823,0.782064170308831,2.0764918958337457,1.2030482879607673,0,0,0,19.8,341.2508487285681
P15_high_ping_01,P15,high_ping,3,0.15000000000000002,-0.15022770017331835,0.07116854114038157,-0.07774487524586614,-0.015510756434935219,-0.06047314758293468,-0.06489623864500751,0.08870469755800514,-0.0867217841241294,0.15205056899070868,-0.12598122083619676,0.0,1.9185251445604679,0,0,0.0,0.4554814925525772,0.24703539761748083,0.5181600889049158,0,20.74012862513571,3.3721673123244953,0.2667149177834186,19.375856373698717,38.91819507380346,0.31055355866363266,0.4815026150276863,1.972591844764788,1.2030482879607673,0,0,0,19.8,316.7061496915755
P15_high_ping_01,P15,high_ping,4,0.2,-0.13575606121262085,-0.08065133555391638,-0.12413076644804596,-0.0315758687168421,0.014471638960697517,-0.15181987669429794,0.15250804337372048,0.06380334581571534,0.10600690405237961,0.046043664938329065,0.0842643509939969,0.8451662746605086,0,0,0.0,0.49021879222572157,0.1627804884057669,0.5165384319262848,0,28.116010415546505,5.0037584564869535,0.332990821889396,27.855880395636355,37.95518415647807,0.2299211187930915,0.4911154272050155,3.0067870899438494,1.2030482879607673,0,0,0,19.8,209.32745908371518
P15_high_ping_01,P15,high_ping,5,0.25,-0.21268731601579338,-0.003543360916055255,-0.15696509019251814,-0.04928440114499301,-0.07693125480317252,0.07710797463786112,0.10892225538586542,-0.04358578798785506,0.0378643299753716,0.06814257407700802,0.08906691427519345,2.452375832022648,0,0,0.0,0.44861839064898074,0.06602110023009247,0.4534503788774174,1,22.82531934000783,3.842563415922877,0.31893630198790074,20.925153533796443,38.73217604424296,0.2952301756757348,0.4589728903387651,2.229763188116975,1.2030482879607673,0,0,0,19.8,305.77002688886233
P15_high_ping_01,P15,high_ping,6,0.30000000000000004,-0.18546980372646912,-0.07546725002926617,-0.1839370562666711,-0.0774917369664317,0.027217512289324248,-0.07192388911321092,0.07690148763443382,-0.0320207677514316,0.07934065638832269,-0.04147632641295109,0.0,2.7191084674823753,0,0,0.0,0.3371583728688744,-0.03580989982664987,0.3390547408917646,1,22.78802016009203,4.013240257127601,0.2782189908438077,21.38734838163556,36.79738200868675,0.2990185646092772,0.3634906942692926,2.0209615716358367,1.2030482879607673,0,0,0,19.8,365.5288375323993
P15_high_ping_01,P15,high_ping,7,0.35000000000000003,-0.29233160835774774,-0.23944329503336942,-0.21038119458717958,-0.09988812834186911,-0.10686180463127865,-0.16397604500410326,0.19572324497678162,0.1188217573423478,0.03488490636613561,0.04445575002218708,0.10441228382662904,0.9393300785692564,0,0,0.0,0.17319548177967928,-0.13489005336935747,0.21952676694855078,1,31.35102784522166,4.129386083736005,0.28525103365961146,27.661615784846777,36.789884793785035,0.30650313135631335,0.39691113671246864,2.11841669447349,1.2030482879607673,0,0,0,19.8,266.9344030521459
P15_high_ping_01,P15,high_ping,8,0.4,-0.29233367449142117,-0.1913933330372674,-0.23681121888273254,-0.13284368105589445,-2.0661336734234623e-06,0.04804996199610202,0.04804996204052358,-0.14767328293625803,0.12019147784932198,-0.08530657148318638,0.0,2.5639864570932223,0,0,0.0,-0.01773770329987584,-0.22360821665559086,0.2243106343316074,0,29.023417580562494,4.343152371693515,0.12459708854898716,23.72539500835442,39.531268301011174,0.48102508584115694,0.44397062299924595,1.9635989379445136,1.2030482879607673,0,0,0,19.8,313.4353533418735
P15_high_ping_01,P15,high_ping,9,0.45,-0.21121182866365018,-0.05719583050143859,-0.26643513037158717,-0.1610251007254546,0.081121845827771,0.13419750253582882,0.15681110788894526,0.10876114584842167,0.03991195461601975,0.08027952323330223,0.15106465174812533,0.5437616306377815,0,0,0.0,-0.205908743156036,-0.29514923378184615,0.35987703554146006,1,23.999692229716352,4.5279156106112275,0.24723335033587834,23.99923555410492,36.49776299414597,0.25617766318715407,0.49608679818788226,2.248193532586012,1.2030482879607673,0,0,0,19.8,291.43641661339603
