session_id,player_id,mode,tick,t,cursor_x,cursor_y,dx,dy,speed,acceleration,jerk,heading_sin,heading_cos,heading_change,angular_velocity,curvature,motion_active,pause_ms,burst_progress,burst_duration_ms,local_straightness,direction_entropy_short,roughness_score,speed_autocorr_short,click,time_since_click_ms,click_motion_coupling,last_click_interval_ms,last_stabilization_delay_ms,ping_ms,jitter_ms,packet_loss_pct,command_age_ms,packet_interarrival_ms,input_burstiness,server_correction_magnitude,tick_desync_ms,sensitivity,cheat_active,confounder_active,label_cheat,change_point_t,lock_event_active,pending_click_active
P02_triggerbot_00,P02,triggerbot,0,0.0,-0.09089179246739992,-0.14383928718473454,0.015671213385262388,0.009118942959343354,0.01813124512167283,0.01813124512167283,0.01813124512167283,0.5029408018119619,0.864320860486857,2.3893640527267634,47.78728105453526,131.7815757656204,1.0,0.0,0.05555555555555555,450.0,0.5,1.0,0.1,0.5,0,10050.0,0.0,274.99335143850755,216.88449692345748,28.723679616915916,5.045101718090501,0.29076073599090124,24.80886759992054,33.599863879208854,0.06013646560208953,0.5068261993745811,2.490948957283796,0.9207526558332646,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,1,0.05,-0.0772796419827701,-0.14862672493660947,0.013612150484629819,-0.00478743775187492,0.014429490671686406,-0.003701754449986423,-0.021832999571659253,-0.33178147869549174,0.9433562690705103,0.8651892598340656,17.30378519668131,59.95979203422216,0.0,50.0,0.16666666666666666,450.0,0.9091312359683273,1.0,0.1,0.5,0,10100.0,0.0,274.99335143850755,216.88449692345748,26.254633684164645,5.4907479725912385,0.2561755835910794,25.72708321680535,35.42496224087501,0.03439239246168829,0.28213677391592473,2.5887441159439533,0.8546377855817457,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,2,0.1,-0.0822591550937545,-0.15559591961020652,-0.004979513110984407,-0.006969194673597051,0.008565350268433808,-0.005864140403252598,-0.0021623859532661754,-0.8136496996837214,-0.581355455985914,1.8529985272534246,37.05997054506849,216.33657342448055,0.0,100.0,0.2777777777777778,450.0,0.5944296648649752,1.0,0.6316526073978407,0.5,0,10150.0,0.0,274.99335143850755,216.88449692345748,30.575531178064914,5.4250662837962365,0.24031289784044432,26.421073405730308,31.24662926345409,0.060150115545588266,0.38658683832312557,2.529833984703768,0.8926388685559251,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,3,0.15000000000000002,-0.0689094794600349,-0.158234744189204,0.013349675633719606,-0.002638824578997471,0.013607984225602563,0.005042633957168755,0.010906774360421354,-0.193917374921165,0.9810178651297256,1.9960361679285905,39.920723358571806,146.6812523322282,0.0,150.0,0.3888888888888889,450.0,0.6946575783705728,1.0,0.5629292860611009,0.4999746368916191,0,10200.0,0.0,274.99335143850755,216.88449692345748,29.42300778168389,4.483382401454823,0.24748955495972727,25.872473012125454,34.47420326315473,0.04524776227176639,0.2824421892376927,2.3550365728450253,0.8778496570925698,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,4,0.2,-0.07176524287122107,-0.13379072831334204,-0.002855763411186176,0.024444015875861945,0.024610268117191664,0.011002283891589101,0.005959649934420346,0.9932445985335047,-0.11603950828927648,1.882251597314451,37.645031946289016,76.48236859311548,1.0,0.0,0.5,450.0,0.5006978545037329,1.0,0.5061967590042632,0.4940919915468424,0,10250.0,0.0,274.99335143850755,216.88449692345748,24.864733354699176,4.88218953576943,0.2557388945021575,23.278163834476018,34.10431714552723,0.05931983373879909,0.4405152960158057,2.5055041968374527,0.8841417853196001,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,5,0.25,-0.08174180866924902,-0.14011116499958856,-0.009976565798027935,-0.006320436686246518,0.011810156011976795,-0.012800112105214869,-0.02380239599680397,-0.5351696184061331,-0.8447446238568399,2.019203339456348,40.384066789126955,170.97177525924755,0.0,50.0,0.6111111111111112,450.0,0.3066098126305974,1.0,0.47023947242095676,0.39050916470826363,0,10300.0,0.0,274.99335143850755,216.88449692345748,25.262435763565854,5.16198889381023,0.24683695367798358,23.322874264773056,35.34603654883371,0.05625747513319648,0.4824803823420582,2.4511912541593848,0.9847271870185421,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,6,0.30000000000000004,-0.08217909646007215,-0.1374235859851983,-0.0004372877908231307,0.0026875790143902492,0.0027229215138512234,-0.009087234498125572,0.003712877607089297,0.9870203752545968,-0.16059507723549585,1.9742113275799966,39.48422655159993,725.0342389736118,0.0,100.0,0.7222222222222222,450.0,0.3079754436655243,1.0,0.4382735279694457,0.521521397263303,0,10350.0,0.0,274.99335143850755,216.88449692345748,25.523560357528986,5.401056639866843,0.2892619587221229,24.262453395722105,31.23191962016192,0.020179783352595713,0.5271094452547996,2.5752435717274262,0.9430058283270342,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,7,0.35000000000000003,-0.06754394159492541,-0.12264613687951297,0.014635154865146736,0.014777449105685334,0.020798095105031816,0.01807517359118059,0.027162408089306162,0.7105193543475109,0.7036776585181572,0.9418538611166308,18.837077222332617,45.285582951717636,1.0,0.0,0.8333333333333334,450.0,0.43086460033017693,0.5283208335737187,0.5105372622413967,0.3707684984863663,0,10400.0,0.0,274.99335143850755,216.88449692345748,26.384775176021435,4.636261112565527,0.27446936240814473,23.79898101337843,36.16672680131003,0.11844267296413652,0.4280729731671062,2.5259980515708382,0.8954269942472504,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,8,0.4,-0.0612267503365235,-0.09479917139525659,0.006317191258401907,0.027846965484256376,0.028554516141524714,0.0077564210364928984,-0.010318752554687692,0.9752210594722913,0.22123264940270815,0.5574820761174722,11.149641522349445,19.523429266124648,1.0,0.0,0.9444444444444444,450.0,0.5148487047671529,0.5,0.6089364394854501,0.5202126033755787,0,10450.0,0.0,274.99335143850755,216.88449692345748,24.045516970875198,5.0475585927379125,0.24173076062608229,23.20394112436,36.76844752412144,0.07317311593731501,0.393967425826475,2.4773104777749446,0.9592205768474973,0,0,1,13.200000000000001,0,0
P02_triggerbot_00,P02,triggerbot,9,0.45,-0.07373321467115727,-0.0729716195857005,-0.012506464334633772,0.021827551809556093,0.025156582998339064,-0.0033979331431856497,-0.011154354179678548,0.867667592653471,-0.49714479647174237,0.7433832553126685,14.86766510625337,29.550247557935414,1.0,0.0,0.0,0.0,0.48527594719771217,0.5073093649624542,0.6336536557430578,0.6240033741628235,0,10500.0,0.0,274.99335143850755,216.88449692345748,26.804053492538447,4.975000254564017,0.27632387240662976,23.675771031057142,34.62056006018915,0.03179406396643139,0.4456767369837801,3.1572077308913284,0.908621296148522,0,0,1,13.200000000000001,0,1
