session_id,player_id,mode,tick,t,view_yaw,view_pitch,yaw_delta,pitch_delta,angular_speed,angular_energy,angular_acceleration,angular_jerk,aim_vector_x,aim_vector_y,aim_vector_z,heading_change,angular_velocity,curvature,motion_active,pause_ms,burst_progress,burst_duration_ms,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,ping_ms,jitter_ms,packet_loss_pct,command_age_ms,packet_interarrival_ms,input_burstiness,server_correction_magnitude,tick_desync_ms,sensitivity,cheat_active,confounder_active,label_cheat,change_point_t,lock_event_active,pending_click_active
P10_sensitivity_change_02,P10,sensitivity_change,0,0.0,0.13317550546891405,0.011006201044033652,-0.010878298574445822,-0.016355695221455975,0.01964296683426279,0.0003858461460519479,0.01964296683426279,0.01964296683426279,0.9136863270573008,0.011525411602810986,0.40625664380527354,0.5593678548596073,11.187357097192145,28.476749952248273,1.0,0.0,0.05,500.0,0.5,0.35829970593662464,0,0,1.0,0.1,0.5,0,10050.0,0.0,215.92490809626008,167.4124116732306,0,0.2637034613078397,10050.0,48.19840839852393,4.511667101644435,0.11871747894804313,32.083437202227145,35.08695423034549,0.07409776483252226,0.3708549115670446,1.9427716309118659,0.9965379025106504,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,1,0.05,0.1272513786830789,-0.0163484296226466,-0.00592412678583514,-0.02735463066668025,0.027988767337721984,0.000783371097085133,0.008345800503459195,-0.011297166330803594,0.9210147696533025,-0.017119199177782266,0.3891512907597579,0.373648513154232,7.4729702630846395,13.349945306474629,1.0,0.0,0.15,500.0,0.9831378472208611,0.6209458218649476,0,0,1.0,0.1,0.5,0,10100.0,0.0,215.92490809626008,167.4124116732306,0,0.2509910712182292,10100.0,56.05282664358573,4.129837251166306,0.11170054024609274,37.10164307823828,34.08878575821693,0.05312517009433104,0.19087924404870188,2.5390622230651654,0.9309624921587174,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,2,0.1,0.12406757462455056,-0.05129522304069117,-0.003183804058528328,-0.03494679341804457,0.03509152288639786,0.0012314149784865846,0.007102755548675874,-0.0012430449547833206,0.923662374733701,-0.053690403246387956,0.3794274082094495,0.12242049966327695,2.448409993265539,3.4886060676132544,1.0,0.0,0.25,500.0,0.9810613234533135,0.5091241749850396,0,0,-0.0,0.17926755066446046,0.5,0,10150.0,0.0,215.92490809626008,167.4124116732306,0,0.10310212237675545,10150.0,53.3347033131368,4.2310177851550055,0.13224276967099263,34.86775187404097,34.87105934847302,0.0428112768560196,0.12925323434494845,2.609905063741517,0.9403540251125198,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,3,0.15000000000000002,0.11809213189391533,-0.10793716752641777,-0.005975442730635234,-0.056641944485726604,0.05695626208724758,0.0032440157909512358,0.02186473920084972,0.014761983652173846,0.926019091876189,-0.112791006979829,0.3602316341262584,0.014252729934228991,0.28505459868457983,0.2502399106246854,1.0,0.0,0.35,500.0,0.986310372484337,0.2971144952611932,0,0,-0.0,0.21543401778104698,0.9726034605783012,0,10200.0,0.0,215.92490809626008,167.4124116732306,0,0.019482773318224927,10200.0,51.007104358171084,4.771417396407004,0.07386477677187861,33.28649472978888,33.783926225816664,0.10103642206975486,0.15880660315277056,2.407178740930945,0.9538476822919607,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,4,0.2,0.09232090930993246,-0.1561056174841019,-0.02577122258398287,-0.048168449957684135,0.054629254843893936,0.002984355484799109,-0.002327007243353642,-0.02419174644420336,0.9454587322322507,-0.1627462940044809,0.28217269434442493,0.3861655420321391,7.723310840642782,7.068841468470111,1.0,0.0,0.45,500.0,0.9810245100641537,0.32147056973288496,0,0,-0.0,0.1994451344808288,0.8947888047359638,0,10250.0,0.0,215.92490809626008,167.4124116732306,0,0.5063024593825,10250.0,51.91423581842388,4.555570137109581,0.09975975139940109,36.14010908165517,35.504023815251124,0.0611520359656104,0.1827901158676789,2.0360298096777805,0.9728177125780341,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,5,0.25,0.0536665477411874,-0.19525129084116677,-0.03865436156874506,-0.039145673357064856,0.05501402921860289,0.0030265434108652928,0.00038477437470895576,0.0027117816180625975,0.9652856909195171,-0.20304497194433388,0.16430542983771115,0.28781139812030565,5.756227962406113,5.231600051991515,1.0,0.0,0.55,500.0,0.9636638420125919,0.31771148789041614,0,0,-0.0,0.18225921019728933,0.9098855314591894,0,10300.0,0.0,215.92490809626008,167.4124116732306,0,0.3800079519752987,10300.0,53.44999699844019,4.1259104560887945,0.07541893231696116,33.658272050022624,36.04690288585138,0.0419693780057363,0.08247732779692754,2.211242337438984,0.9791317368024984,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,6,0.30000000000000004,0.016221469530438494,-0.2463987751067332,-0.037445078210748904,-0.05114748426556641,0.06338926588078983,0.004018199028905466,0.008375236662186938,0.007990462287477983,0.9656397469951981,-0.255174519715465,0.049252852821249235,0.1471367851773406,2.942735703546812,2.321162473375962,1.0,0.0,0.65,500.0,0.9661787281441917,0.24374436073563646,0,0,-0.0,0.1761319174278928,0.9260847008424646,0,10350.0,0.0,215.92490809626008,167.4124116732306,0,0.22384542711482638,10350.0,49.79298431825585,4.107678381019459,0.10307626738724822,33.18603524008288,37.205965425940946,0.06674189491923455,0.1196581846760608,1.6633713531232446,0.9861323359570427,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,7,0.35000000000000003,0.003333630325912341,-0.2801143769925798,-0.012887839204526153,-0.033715601885846616,0.036094850185125094,0.001302838209886625,-0.027294415695664737,-0.035669652357851675,0.9572323739026974,-0.28914645810723066,0.010025373641409195,0.26683346421293574,5.336669284258715,7.392563283803279,1.0,0.0,0.75,500.0,0.9694407436651292,0.4997609034312551,0,0,-0.0,0.1671565306429014,0.7607759499234261,0,10400.0,0.0,215.92490809626008,167.4124116732306,0,0.2311515339634525,10400.0,50.85040587568815,4.0394551373285355,0.14779232415210908,33.535807792121325,37.06408090057801,0.15519449961542825,0.19142478047023032,2.5379365528031452,0.9894593036004721,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,8,0.4,-0.0096735641508983,-0.3005479408675763,-0.013007194476810641,-0.020433563874996494,0.02422225507237373,0.0005867176407911349,-0.011872595112751363,0.015421820582913373,0.9504399741866391,-0.3095626619227229,-0.028893144713216454,0.20175620666085337,4.035124133217067,8.329373382371935,1.0,0.0,0.85,500.0,0.9708516661121167,0.6153487286156111,0,0,-0.0,0.15932959890849516,0.7670597466273015,0,10450.0,0.0,215.92490809626008,167.4124116732306,0,0.11728776720416972,10450.0,50.59321946831764,4.572997800460245,0.10454705780033136,35.09289682196548,34.738329041863174,0.05265479179445353,0.13187949002179075,2.1314713265209866,0.9387502254616876,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,9,0.45,-0.02519505391983888,-0.3011502703905561,-0.015521489768940583,-0.0006023295229798032,0.015533172422321856,0.00024127944550158024,-0.008689082650051874,0.0031835124626994893,0.9477070714840856,-0.3101623748684385,-0.07517052530765278,0.965140476022905,19.302809520458098,62.13415069261418,0.0,50.0,0.95,500.0,0.9488054223712975,0.6139659774022723,0,0,-0.0,0.2615134549166028,0.8146230361079966,0,10500.0,0.0,215.92490809626008,167.4124116732306,0,0.35980064221981384,10500.0,56.735480126334494,4.1773026548473835,0.08626404961251573,38.41329884718286,37.04534201903321,0.07653415991373719,0.1111232811003833,2.6100718305864787,1.00553844675008,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,10,0.5,-0.04906295156086456,-0.30211212484858774,-0.023867897641025673,-0.0009618544580316496,0.023887270706401644,0.0005706017018009142,0.008354098284079788,0.017043180934131662,0.9391036552338262,-0.3111197949734002,-0.14590681239125278,0.0014905868364349928,0.029811736728699856,0.06240088517251678,1.0,0.0,0.0,0.0,0.920402090737233,0.5254538715442484,0,0,0.15633186452976042,0.2673994462780068,0.8268498759377662,0,10550.0,0.0,215.92490809626008,167.4124116732306,0,0.000854545230559716,10550.0,49.16645676050145,4.367138958983817,0.08397177551993337,35.445338122779404,33.57532114957535,0.11527329225233886,0.12478032825006781,2.0032152226488416,0.9898283930706518,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,11,0.55,-0.07554043588621859,-0.30086790799495255,-0.026477484325354024,0.001244216853635174,0.02650670201624936,0.0007026052517782378,0.0026194313098477154,-0.005734666974232073,0.924127098111964,-0.3098812544324991,-0.2235234097057872,0.08723425418122967,1.7446850836245933,3.291026327143701,1.0,0.0,0.0,0.0,0.8971027596469728,0.49414040963129524,0,0,0.2886188724857412,0.26307668171008114,0.8416429009271206,0,10600.0,0.0,215.92490809626008,167.4124116732306,0,0.05549501714859863,10600.0,53.87286464935688,5.332211210542505,0.07655202145689476,35.550187512139516,35.29465629933047,0.07774650567020906,0.2525444784452244,2.3736133753215833,0.9824516122065764,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,12,0.6000000000000001,-0.08929698212288627,-0.3031626671968988,-0.013756546236667683,-0.002294759201946254,0.013946629849411392,0.00019450848415649284,-0.012560072166837967,-0.015179503476685683,0.9128889137768612,-0.31216513341779684,-0.26303376319695454,0.2122471983423078,4.244943966846155,15.218529539684136,0.0,50.0,0.0,0.0,0.9093234760353378,0.6090083447106838,0,0,0.2886188724857412,0.2489351483966398,0.8996592259811269,0,10650.0,0.0,215.92490809626008,167.4124116732306,0,0.07104319468451448,10650.0,54.388872894386196,4.473997209436258,0.0972863955798801,36.1945916343984,35.4878552898538,0.04666970062576464,0.16764448708318994,1.8776450199280335,0.9006657557981768,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,13,0.65,-0.09489709053032672,-0.31690490977487074,-0.00560010840744045,-0.013742242577971893,0.014839489386326902,0.00022021044524690877,0.0008928595369155096,0.013452931703753477,0.9037322163031102,-0.3258040394820769,-0.27770453556438296,1.0185419428875302,20.370838857750602,68.63726347794785,0.0,100.0,0.0625,400.0,0.9025714505545797,0.5482287251820697,0,0,0.2886188724857412,0.32720102265832934,0.8969451313863117,0,10700.0,0.0,215.92490809626008,167.4124116732306,0,0.36275141642419884,10700.0,45.76339463843289,4.459827840076457,0.11222305715879259,31.694702509457642,34.76660025853862,0.050288352074686446,0.21123288719417377,1.8799529437965985,0.969127202264826,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,14,0.7000000000000001,-0.09322305300726712,-0.3480728848874602,0.0016740375230595997,-0.03116797511258947,0.031212899164409703,0.000974245074247608,0.0163734097780828,0.015480550241167292,0.8945187733338795,-0.3564831902154107,-0.2697330147518001,0.4406227688641497,8.812455377282994,14.116688313483126,1.0,0.0,0.1875,400.0,0.8491253934495844,0.4046819752845279,0,0,0.4025062498798073,0.32444437014975475,0.8382212974874937,0,10750.0,0.0,215.92490809626008,167.4124116732306,0,0.330074737298393,10750.0,49.22898002650568,4.420248329646239,0.12570202270213365,32.733916246772765,36.15829296617103,0.09279444942956039,0.20795035787536248,1.908903476666706,0.957610833095505,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,15,0.75,-0.11060663268573419,-0.39369250375777365,-0.017383579678467074,-0.04561961887031347,0.048819447644461056,0.0023833384683102743,0.017606548480051352,0.001233138701968551,0.8614532916645253,-0.40069366876944496,-0.31199809308461596,0.4177271079312521,8.354542158625042,8.55657177798173,1.0,0.0,0.3125,400.0,0.826897886233344,0.28056417766315234,0,0,0.4025062498798073,0.3101599966106637,0.7096257387995852,0,10800.0,0.0,215.92490809626008,167.4124116732306,0,0.48943696020772554,10800.0,49.01872893151026,4.791739670908093,0.10763612234815106,33.166756322321206,36.830990046373294,0.06096618292009666,0.2217891725506016,2.1006407891535672,0.9072531815643305,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,16,0.8,-0.13065200751821987,-0.4454310215512858,-0.020045374832485696,-0.05173851779351215,0.055485955661270035,0.003078691275644424,0.006666508016808979,-0.010940040463242373,0.8189812067858453,-0.4497221891526146,-0.35639828214426134,0.0055603315348720095,0.11120663069744019,0.10021151241976711,1.0,0.0,0.4375,400.0,0.8362817024979595,0.2338500588096518,0,0,0.4025062498798073,0.3249904529227011,0.8263669051947335,0,10850.0,0.0,215.92490809626008,167.4124116732306,0,0.007404487416140877,10850.0,50.84091941943531,4.201035003372272,0.08475667104086702,36.733316072819704,33.13982639954134,0.035247814015109964,0.16507659939856018,2.3340821868389208,1.002235849766354,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,17,0.8500000000000001,-0.13546342718834628,-0.4989009037967259,-0.004811419670126419,-0.05346988224544011,0.05368592056194353,0.0028821780665833113,-0.0018000350993265038,-0.008466543116135483,0.7893023295148899,-0.4990028990392711,-0.35776799657427594,0.27988677961030417,5.597735592206083,5.213411201310539,1.0,0.0,0.5625,400.0,0.8272704120987686,0.2434665314404285,0,0,0.4025062498798073,0.32473312419036854,0.89975254851669,0,10900.0,0.0,215.92490809626008,167.4124116732306,0,0.3606235059959277,10900.0,49.20732652375937,4.0885740348454584,0.07402767740673691,33.80430129106758,33.79017944940264,0.05209074677923056,0.14936879509120357,2.2001950038087354,0.9735592104132031,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,18,0.9,-0.14314412657451214,-0.5462581571224296,-0.007680699386165859,-0.04735725332570369,0.04797606263143654,0.002301702585615522,-0.00570985793050699,-0.003909822831180486,0.7572038458546142,-0.541348574575515,-0.3654915274367379,0.07104425565781436,1.4208851131562872,1.4808271408930143,1.0,0.0,0.6875,400.0,0.8598130197797437,0.2914011601845606,0,0,0.4025062498798073,0.32900778287507026,0.9134094761862066,0,10950.0,0.0,215.92490809626008,167.4124116732306,0,0.0818021678170342,10950.0,45.863497527646274,4.053135029489458,0.09025400895114696,29.751940372585572,36.14405558656014,0.023611340087301605,0.15045454731260988,2.078858132876687,0.9693062049174428,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,19,0.9500000000000001,-0.13500906111963976,-0.5689327601090312,0.008135065454872397,-0.02267460298660149,0.02408976775635364,0.0005803169105550555,-0.0238862948750829,-0.01817643694457591,0.7543663131485127,-0.5611586726602568,-0.3406353030513704,0.5052564023397297,10.105128046794594,20.973900929637193,1.0,0.0,0.8125,400.0,0.8855151384726611,0.4686061819978207,0,0,0.4727652780181632,0.33287254505482117,0.8404942422195207,0,11000.0,0.0,215.92490809626008,167.4124116732306,0,0.2921162253545967,11000.0,46.69129998984865,4.185428097475876,0.1446596995857786,31.31273420658525,33.90069290123955,0.10526071510326893,0.2125410174605122,2.1986584731341785,0.9385711357053044,0,0,0,13.200000000000001,0,0
P10_sensitivity_change_02,P10,sensitivity_change,20,1.0,-0.10673663175387275,-0.5914486330084707,0.028272429365766998,-0.02251587289943962,0.03614270043405727,0.0013062947946660035,0.012052932677703628,0.03593922755278653,0.7688977747916133,-0.5805170582095704,-0.26794804915918263,0.5537905301597915,11.07581060319583,15.322334067709967,1.0,0.0,0.9375,400.0,0.8959274042667784,0.38682731528848385,0,0,0.5935573765069625,0.33418821200883203,0.8222818762859873,0,11050.0,0.0,215.92490809626008,167.4124116732306,0,0.48037164563479445,11050.0,51.6796066929962,4.877431922474479,0.14076635221692563,35.32519522185487,35.334660599176665,0.15878735806924021,0.2788712319444472,2.109927389163034,0.955628434584068,0,0,0,13.200000000000001,0,0
