session_id,player_id,mode,tick,t,view_yaw,view_pitch,yaw_delta,pitch_delta,angular_speed,angular_energy,angular_acceleration,angular_jerk,aim_vector_x,aim_vector_y,aim_vector_z,heading_change,angular_velocity,curvature,motion_active,pause_ms,burst_progress,burst_duration_ms,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,ping_ms,jitter_ms,packet_loss_pct,command_age_ms,packet_interarrival_ms,input_burstiness,server_correction_magnitude,tick_desync_ms,sensitivity,cheat_active,confounder_active,label_cheat,change_point_t,lock_event_active,pending_click_active
P07_aimbot_02,P07,aimbot,0,0.0,0.07554080271189116,0.2175443699613051,0.03852189343995975,0.01020526580483727,0.03985076817762733,0.0015880837243469953,0.03985076817762733,0.03985076817762733,0.946858957069459,0.22584653072945665,0.22902283723420477,2.739778948536339,54.79557897072678,68.75096952521186,1.0,0.0,0.045454545454545456,550.0,0.5,0.2553896065028238,0,0,1.0,0.1,0.5,0,10050.0,0.0,205.80453098802815,177.63046098696438,0,2.620375097665565,10050.0,31.981754816442272,4.5357351802589445,0.33599990956209785,25.73303018546481,37.0945501634628,0.17800129893818548,0.4696301656060356,3.166869576112349,1.2408517178546834,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,1,0.05,0.0851362405370146,0.2413630521846426,0.00959543782512344,0.02381868222333748,0.025678824932464154,0.0006594020499121427,-0.014171943245163177,-0.05402271142279051,0.9338012889246872,0.25007217433978535,0.2558887657236342,0.9288604301853267,18.577208603706534,36.17223267140335,1.0,0.0,0.13636363636363635,550.0,0.8993092924501672,0.5891582729954065,0,0,1.0,0.1,0.5,0,10100.0,0.0,205.80453098802815,177.63046098696438,0,0.5724490649621363,10100.0,26.873879345817315,5.811629219855254,0.3221701493680669,25.560805777212984,35.867405620663575,0.13595409869736214,0.3807600092129262,2.8962000763002074,1.1823311510301704,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,2,0.1,0.08272534204404267,0.23682064232853503,-0.002410898492971939,-0.004542409856107581,0.0051425595615683115,2.6445918844277664e-05,-0.020536265370895843,-0.006364322125732666,0.9368516093572107,0.24546369890377642,0.2491116909446053,3.0366100533987654,60.7322010679753,590.4861221427835,0.0,50.0,0.22727272727272727,550.0,0.7696057709316116,0.16165350215579066,0,0,1.0,0.9326681955921504,0.5,0,10150.0,0.0,205.80453098802815,177.63046098696438,0,0.37478275355664675,10150.0,34.06889079976215,4.699001869489109,0.40778711710307475,31.483877379458722,36.168634675967084,0.07222165829716637,0.48999043916385787,2.574520661068526,1.167667353026678,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,3,0.15000000000000002,0.08031699521498355,0.2406397142565147,-0.002408346829059122,0.003819071927979676,0.0045150243454627715,2.0385444840121528e-05,-0.00062753521610554,0.019908730154790305,0.9377514586429123,0.24933869214957638,0.24176934960873114,2.0910225886945537,41.82045177389107,463.12542938907063,0.0,100.0,0.3181818181818182,550.0,0.7264914613056451,0.2230781624212874,0,0,1.0,0.8120636214480509,0.9118152343170686,0,10200.0,0.0,205.80453098802815,177.63046098696438,0,0.22658442947684396,10200.0,31.752352300893705,6.211122713566496,0.35209468658098164,28.791496668199926,38.49108249385833,0.040812393755985096,0.46592941768241053,2.939705067381748,1.2565241043078688,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,4,0.2,0.054580097333450525,0.23686487939641476,-0.025736897881533025,-0.003774834860099944,0.026012252704936664,0.0006766372907854848,0.021497228359473892,0.02212476357557943,0.9551785052091775,0.2455086063139962,0.16540721692876845,1.1538044671661416,23.07608934332283,44.35619168604993,1.0,0.0,0.4090909090909091,550.0,0.3394639172095706,0.0721114973646609,0,0,0.5283208335737187,0.8414598220621182,0.6144883742743599,0,10250.0,0.0,205.80453098802815,177.63046098696438,0,0.7203132809282513,10250.0,27.669338757971513,5.0332670589854,0.3663075822762816,30.20088458521395,35.04418788766946,0.0875844404936675,0.57221866767419,2.6768940935922463,1.2483556142985874,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,5,0.25,0.025976961352894297,0.2445603692951546,-0.028603135980556228,0.007695489898739822,0.029620262536037674,0.000877359952703797,0.0036080098311010098,-0.017889218528372882,0.9641648561752953,0.25331260678944606,0.07885970680903974,0.4084519766600299,8.169039533200598,13.789613652582732,1.0,0.0,0.5,550.0,0.2967792445619617,0.03828081191769863,0,0,0.6666666666666667,0.9692827054050868,0.6507734322531271,0,10300.0,0.0,205.80453098802815,177.63046098696438,0,0.2903629147688068,10300.0,34.653138193287646,5.726138259104173,0.3196411870621915,30.19797613608833,37.16864567715815,0.03943662889535836,0.6071288544931965,3.7960014423827166,1.2518905475476287,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,6,0.30000000000000004,0.018209731575025954,0.26190910152316177,-0.007767229777868343,0.017348732228007185,0.019008113224128792,0.00036130836834129986,-0.010612149311908882,-0.014220159143009892,0.9610482551873508,0.27084484272618636,0.05503928024580389,0.8870268323117343,17.740536646234684,46.66569595059795,1.0,0.0,0.5909090909090909,550.0,0.38524637082876156,0.06469362347270992,0,0,0.7739760316291209,0.9445311475834505,0.649148910047523,0,10350.0,0.0,205.80453098802815,177.63046098696438,0,0.4046569550741219,10350.0,33.67498007315887,4.451350568377137,0.3416464138729348,27.11469332098648,35.53211717284425,0.050365824210643256,0.5152751896637485,2.9192868686046456,1.185535343868301,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,7,0.35000000000000003,0.018570599532641417,0.2550546276501315,0.00036086795761546475,-0.006854473873030268,0.0068639666198844615,4.711403775888812e-05,-0.01214414660424433,-0.0015319972923354477,0.9629012797603158,0.26392822794877885,0.05624069636627537,2.773241846759532,55.46483693519063,404.0290403985404,0.0,50.0,0.6818181818181818,550.0,0.32648625725120467,0.05916919654547772,0,0,0.7739760316291209,0.9645681459058214,0.6526782333359837,0,10400.0,0.0,205.80453098802815,177.63046098696438,0,0.45685054716058,10400.0,28.97215240745891,4.7146153281189624,0.36672653677841155,25.02791958777108,36.8110173376545,0.04611767729591014,0.6106094376524209,2.4779255601471077,1.1573060029089512,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,8,0.4,0.00787612860794873,0.2498644615925536,-0.010694470924692688,-0.005190166057577897,0.01188736859293641,0.000141309532064331,0.005023401973051949,0.017167548577296278,0.9656668643164619,0.2586819433420534,0.023898940352884472,1.1715656887132293,23.431313774264584,98.555511217965,0.0,100.0,0.7727272727272727,550.0,0.30580865365219384,0.06021955390330041,0,0,0.7739760316291209,0.9277359813494945,0.6709836051502576,0,10450.0,0.0,205.80453098802815,177.63046098696438,0,0.3342439961417174,10450.0,25.023451773217197,5.458071147000844,0.3069318664230776,27.946812073001123,33.162868674641096,0.13391518031427296,0.5851274192681178,2.9050284662608883,1.2293003389308734,0,0,1,13.200000000000001,0,0
P07_aimbot_02,P07,aimbot,9,0.45,-0.012582101022404518,0.2343036413182696,-0.020458229630353247,-0.015560820274283977,0.02570366291439473,0.0006606782872168309,0.013816294321458318,0.00879289234840637,0.9692916794789753,0.24290769205181428,-0.038333969725145155,0.19843052265678507,3.9686104531357014,7.719931720146343,1.0,0.0,0.8636363636363636,550.0,0.5808535315300689,0.07334638543908886,0,0,0.7505430557959409,0.9878956353282602,0.6261195885857196,0,10500.0,0.0,205.80453098802815,177.63046098696438,0,0.12240939039113206,10500.0,29.680470926806347,5.111260173384565,0.3749794615306875,28.599412261860017,36.151026925523766,0.05700894278850106,0.5134406614775269,2.586992976516243,1.2426975530791182,0,0,1,13.200000000000001,0,0
