session_id,player_id,mode,tick,t,cursor_x,cursor_y,target_x,target_y,delta_x,delta_y,cursor_speed,cursor_accel,aim_error,aim_error_delta,snap_score,heading_change,shot_fired,hit,shot_interval_ms,movement_x,movement_y,movement_speed,aligned,ping_ms,jitter_ms,packet_loss_pct,command_age_ms,packet_interarrival_ms,input_burstiness,server_correction_magnitude,tick_desync_ms,sensitivity,cheat_active,confounder_active,label_cheat,change_point_t,reaction_estimate_ms
P08_patch_shift_06,P08,patch_shift,0,0.0,-0.35305200908380396,0.29109759791253476,0.048781555486924866,0.060552966853217066,0.18613797077282435,-0.07406801719305575,0.2003332606791384,0.2003332606791384,0.66219286605156,-0.03049243653644851,0.0,0.37871195093672816,0,0,0.0,0.0,0.3852537941971651,0.3852537941971651,0,49.11397146067761,1.453618543409292,0.21699604632253697,29.934856473140453,35.55684176277584,0.4276468974602886,0.23162392792016356,1.2769785563929392,1.1511910014391016,0,0,0,19.8,183.9869393751727
P08_patch_shift_06,P08,patch_shift,1,0.05,-0.13916898296711683,0.16122960497467614,0.05725524952357083,0.04310249092220667,0.21388302611668714,-0.1298679929378586,0.25022318927417414,0.04988992859503574,0.4794305158800839,0.18276235017147613,0.548776537669802,0.16697875160556597,0,0,0.0,0.09088430298434462,0.38227155096956356,0.3929268318779284,0,52.1183525462296,1.3647243706594128,0.1507473701458586,32.22552728949859,36.09323334666848,0.13522410591931616,0.5571555483903526,1.6971747290836345,1.1511910014391016,0,0,0,19.8,204.64408235208197
P08_patch_shift_06,P08,patch_shift,2,0.1,0.14344389684583453,-0.003537751164586045,0.06271390522037121,0.0286415182772123,0.28261287981295136,-0.1647673561392622,0.3271365486846313,0.07691335941045718,0.2415290899188253,0.2379014259612586,0.9339150169934218,0.017854322364367348,0,0,0.0,0.17890089902083778,0.37337099227742804,0.4140186342964471,0,47.64104634441716,2.179080182422866,0.12147661359410931,30.157266589015627,33.56066783891068,0.15851256992510254,0.7605793886275851,1.4107746945543795,1.1511910014391016,0,0,0,19.8,230.10676327144634
P08_patch_shift_06,P08,patch_shift,3,0.15000000000000002,0.17048809210456,-0.05070051316889509,0.06327942916114783,0.014035884246057501,0.02704419525872549,-0.04716276200430904,0.054366484317704106,-0.2727700643669272,0.082068109157671,0.15946098076115428,0.10403199491804412,0.5223117469668667,0,0,0.0,0.26127256700867435,0.3586899162750211,0.44375872983940706,0,48.094637995909224,1.9123014517436352,0.23201041291130353,34.51093106418651,31.961050806213702,0.5331288434388063,0.6069129452480633,1.4861141663188373,1.1511910014391016,0,0,0,19.8,333.26672810992136
P08_patch_shift_06,P08,patch_shift,4,0.2,0.07793383630830855,0.034147718472304474,0.07392763194727557,0.013841147984154204,-0.09255425579625146,0.08484823164119956,0.12556079276046567,0.07119430844276156,0.11614451554068986,-0.034076406383018856,0.0,2.833431949381713,0,0,0.0,0.33540020240682555,0.33845561489374765,0.47649291603091476,0,43.13925327536769,3.041050893802665,0.1913459440824668,29.241204884219723,33.16731038706745,0.3852045200520449,0.349465662033338,2.232200529026687,1.1511910014391016,0,0,0,19.8,299.62847374858256
P08_patch_shift_06,P08,patch_shift,5,0.25,-0.04458188598905907,-0.05874522560115399,0.08083734469958206,0.018425191078966792,-0.12251572229736762,-0.09289294407345847,0.15375045127959913,0.028189658519133465,0.015988377923118077,0.10015613761757178,0.18478861628547955,1.3907238438370708,0,0,0.0,0.3989448277672751,0.312981354916017,0.5070643984025368,1,46.40022922356854,2.5053179458781805,0.09856861095689813,30.56618294782192,33.261956621533464,0.1834569678927741,0.39006044346306884,1.4723668044697207,1.1511910014391016,0,0,0,19.8,292.81782232622277
P08_patch_shift_06,P08,patch_shift,6,0.30000000000000004,0.008740028240943457,-0.09499399510612974,0.08948609330923259,0.006461488285693401,0.05332191423000253,-0.036248769504975756,0.0644763509185857,-0.08927410036101344,0.14908433388202913,-0.13309595595891105,0.0,1.895809609609668,0,0,0.0,0.44990139537924095,0.2826615279893146,0.5313273990388997,0,43.48872973751921,2.268480567887073,0.2013020799687206,29.3197812841649,33.41158634618922,0.3338329228581703,0.5363679272834811,1.1770744595565914,1.1511910014391016,0,0,0,19.8,162.57043150749752
P08_patch_shift_06,P08,patch_shift,7,0.35000000000000003,0.14807542014503194,-0.020548077338206433,0.10241295562243613,-0.0027944917925256576,0.1393353919040885,0.07444591776792331,0.15797640997748472,0.09350005905889902,0.1314357855969739,0.017648548285055243,0.033456651592647865,1.0877507292448927,0,0,0.0,0.4866620533015063,0.24796554466780604,0.5461930661094481,0,52.217518178979525,1.9803687949079292,0.1620273718722457,34.61244055174779,34.12993529815404,0.27875964380625484,0.18238921043273434,0.9952874791873529,1.1511910014391016,0,0,0,19.8,227.17227439083484
P08_patch_shift_06,P08,patch_shift,8,0.4,0.05256564862201207,0.023269491174794252,0.12311432440927353,-0.018224590292891803,-0.09550977152301987,0.043817568513000685,0.1050813768789264,-0.05289503309855832,0.025069002620356516,0.10636678297661736,0.13412601611237882,2.2207606647491214,0,0,0.0,0.5080668785257005,0.20943056701371668,0.5495390026690878,1,52.02202094858678,2.144243683349207,0.18755622600454439,33.70748703499872,33.544393295508776,0.33053421458556076,0.4289166011583356,1.8816803380904876,1.1511910014391016,0,0,0,19.8,254.8629858503439
P08_patch_shift_06,P08,patch_shift,9,0.45,0.11140709693393283,-0.024738008066041997,0.14365517341432632,-0.0330824035225634,0.05884144831192076,-0.04800749924083625,0.07594100356726487,-0.029140373311661527,0.1071113325604332,-0.08204232994007668,0.0,2.8873721054175983,0,0,0.0,0.5134404764677498,0.16765319227211262,0.540119168105021,0,49.910993748115466,1.4448097905929254,0.20687831497886047,33.422847982973664,33.164730840048385,0.2866712909516817,0.32233831139483304,1.5232383395429123,1.1511910014391016,0,0,0,19.8,102.23462493802947
